Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes,module,n_genes_input
GO_Biological_Process_2023,Regulation Of Smooth Muscle Contraction (GO:0006940),0.0516423386787786,0.25758503499617463,0,0,20.711111111111112,61.37558473205829,CTTN,gainsboro,46
GO_Biological_Process_2023,Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922),0.05522957250983963,0.25758503499617463,0,0,19.23015873015873,55.69547674271302,UBR4,gainsboro,46
GO_Biological_Process_2023,Axonemal Dynein Complex Assembly (GO:0070286),0.05522957250983963,0.25758503499617463,0,0,19.23015873015873,55.69547674271302,CCDC39,gainsboro,46
GO_Biological_Process_2023,Phosphatidylethanolamine Metabolic Process (GO:0046337),0.05522957250983963,0.25758503499617463,0,0,19.23015873015873,55.69547674271302,CEPT1,gainsboro,46
GO_Biological_Process_2023,Metanephros Development (GO:0001656),0.05522957250983963,0.25758503499617463,0,0,19.23015873015873,55.69547674271302,NF1,gainsboro,46
GO_Biological_Process_2023,Respiratory Tube Development (GO:0030323),0.05522957250983963,0.25758503499617463,0,0,19.23015873015873,55.69547674271302,CCDC39,gainsboro,46
GO_Biological_Process_2023,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),0.05668463555608967,0.25758503499617463,0,0,5.467727272727273,15.693755592816967,UBR4;CALR,gainsboro,46
GO_Biological_Process_2023,Negative Regulation Of Fibroblast Proliferation (GO:0048147),0.05880353156240216,0.25758503499617463,0,0,17.946666666666665,50.85283772917977,NF1,gainsboro,46
GO_Biological_Process_2023,Focal Adhesion Assembly (GO:0048041),0.05880353156240216,0.25758503499617463,0,0,17.946666666666665,50.85283772917977,CTTN,gainsboro,46
GO_Biological_Process_2023,Telomere Maintenance Via Telomerase (GO:0007004),0.05880353156240216,0.25758503499617463,0,0,17.946666666666665,50.85283772917977,HSP90AA1,gainsboro,46
GO_Biological_Process_2023,Glial Cell Development (GO:0021782),0.05880353156240216,0.25758503499617463,0,0,17.946666666666665,50.85283772917977,NF1,gainsboro,46
GO_Biological_Process_2023,Positive Regulation Of Mononuclear Cell Migration (GO:0071677),0.05880353156240216,0.25758503499617463,0,0,17.946666666666665,50.85283772917977,CALR,gainsboro,46
GO_Biological_Process_2023,RNA-templated DNA Biosynthetic Process (GO:0006278),0.05880353156240216,0.25758503499617463,0,0,17.946666666666665,50.85283772917977,HSP90AA1,gainsboro,46
GO_Biological_Process_2023,Positive Regulation Of Neuron Apoptotic Process (GO:0043525),0.05880353156240216,0.25758503499617463,0,0,17.946666666666665,50.85283772917977,NF1,gainsboro,46
GO_Biological_Process_2023,Negative Regulation Of Lipid Biosynthetic Process (GO:0051055),0.06236426382315893,0.25841518797935825,0,0,16.823611111111113,46.68153132931636,UBR4,gainsboro,46
GO_Biological_Process_2023,Camera-Type Eye Development (GO:0043010),0.06236426382315893,0.25841518797935825,0,0,16.823611111111113,46.68153132931636,NF1,gainsboro,46
GO_Biological_Process_2023,Eye Morphogenesis (GO:0048592),0.06591181714466404,0.25841518797935825,0,0,15.832679738562092,43.05598354812552,NF1,gainsboro,46
GO_Biological_Process_2023,Artery Development (GO:0060840),0.06591181714466404,0.25841518797935825,0,0,15.832679738562092,43.05598354812552,NF1,gainsboro,46
GO_Biological_Process_2023,Lung Development (GO:0030324),0.06591181714466404,0.25841518797935825,0,0,15.832679738562092,43.05598354812552,CCDC39,gainsboro,46
GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947),0.06591181714466404,0.25841518797935825,0,0,15.832679738562092,43.05598354812552,EPN2,gainsboro,46
GO_Biological_Process_2023,Respiratory System Development (GO:0060541),0.06591181714466404,0.25841518797935825,0,0,15.832679738562092,43.05598354812552,CCDC39,gainsboro,46
GO_Biological_Process_2023,Regulation Of Bone Resorption (GO:0045124),0.06591181714466404,0.25841518797935825,0,0,15.832679738562092,43.05598354812552,NF1,gainsboro,46
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),0.06786100130239098,0.25841518797935825,0,0,4.921375921375922,13.239946953156952,COL11A1;NF1,gainsboro,46
GO_Biological_Process_2023,Regulation Of Fatty Acid Biosynthetic Process (GO:0042304),0.0694462391793847,0.25841518797935825,0,0,14.951851851851853,39.87961458648961,UBR4,gainsboro,46
GO_Biological_Process_2023,Histone H2A Acetylation (GO:0043968),0.0694462391793847,0.25841518797935825,0,0,14.951851851851853,39.87961458648961,ING3,gainsboro,46
GO_Biological_Process_2023,Axon Extension (GO:0048675),0.0694462391793847,0.25841518797935825,0,0,14.951851851851853,39.87961458648961,HSP90AA1,gainsboro,46
GO_Biological_Process_2023,Axoneme Assembly (GO:0035082),0.0694462391793847,0.25841518797935825,0,0,14.951851851851853,39.87961458648961,CCDC39,gainsboro,46
GO_Biological_Process_2023,Microtubule Nucleation (GO:0007020),0.0694462391793847,0.25841518797935825,0,0,14.951851851851853,39.87961458648961,TUBGCP5,gainsboro,46
GO_Biological_Process_2023,Regulation Of Trans-Synaptic Signaling (GO:0099177),0.0694462391793847,0.25841518797935825,0,0,14.951851851851853,39.87961458648961,LRRC4,gainsboro,46
GO_Biological_Process_2023,Chaperone-Mediated Protein Complex Assembly (GO:0051131),0.0694462391793847,0.25841518797935825,0,0,14.951851851851853,39.87961458648961,HSP90AA1,gainsboro,46
GO_Biological_Process_2023,Negative Regulation Of Neurogenesis (GO:0050768),0.07296757745811537,0.25841518797935825,0,0,14.163742690058479,37.07699693538374,NF1,gainsboro,46
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),0.07296757745811537,0.25841518797935825,0,0,14.163742690058479,37.07699693538374,HSP90AA1,gainsboro,46
GO_Biological_Process_2023,Telomere Maintenance Via Telomere Lengthening (GO:0010833),0.07647587930294494,0.25841518797935825,0,0,13.454444444444444,34.58841522366812,HSP90AA1,gainsboro,46
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),0.07647587930294494,0.25841518797935825,0,0,13.454444444444444,34.58841522366812,HSP90AA1,gainsboro,46
GO_Biological_Process_2023,Heart Looping (GO:0001947),0.07647587930294494,0.25841518797935825,0,0,13.454444444444444,34.58841522366812,CCDC39,gainsboro,46
GO_Biological_Process_2023,Artery Morphogenesis (GO:0048844),0.07647587930294494,0.25841518797935825,0,0,13.454444444444444,34.58841522366812,NF1,gainsboro,46
GO_Biological_Process_2023,Regulation Of Developmental Growth (GO:0048638),0.07997119189762636,0.25841518797935825,0,0,12.812698412698413,32.36601409185931,CTTN,gainsboro,46
GO_Biological_Process_2023,Muscle Cell Differentiation (GO:0042692),0.07997119189762636,0.25841518797935825,0,0,12.812698412698413,32.36601409185931,HDGFL2,gainsboro,46
GO_Biological_Process_2023,Determination Of Heart Left/Right Asymmetry (GO:0061371),0.07997119189762636,0.25841518797935825,0,0,12.812698412698413,32.36601409185931,CCDC39,gainsboro,46
