gene_id,WGCNA_Module
ENSG00000069275,snow
ENSG00000110651,gainsboro
ENSG00000058668,darkgrey
ENSG00000250321,darkgrey
ENSG00000154518,lightgrey
ENSG00000085063,dimgrey
ENSG00000113721,darkgrey
ENSG00000124762,dimgrey
ENSG00000137076,dimgrey
ENSG00000153317,dimgrey
ENSG00000237973,firebrick
ENSG00000123562,lightgrey
ENSG00000072110,dimgrey
ENSG00000132475,dimgrey
ENSG00000140264,dimgrey
ENSG00000185650,dimgrey
ENSG00000187109,darkgrey
ENSG00000213442,dimgrey
ENSG00000135318,lightgrey
ENSG00000185641,whitesmoke
ENSG00000159335,gainsboro
ENSG00000158864,lightcoral
ENSG00000139289,dimgrey
ENSG00000166913,dimgrey
ENSG00000089280,dimgrey
ENSG00000013297,darkgrey
ENSG00000198959,darkgrey
ENSG00000163468,dimgrey
ENSG00000131747,gainsboro
ENSG00000196683,dimgrey
ENSG00000226396,lightcoral
ENSG00000177700,darkgrey
ENSG00000197746,lightgrey
ENSG00000104904,dimgrey
ENSG00000118523,darkgrey
ENSG00000084207,white
ENSG00000189043,darkgrey
ENSG00000106153,lightcoral
ENSG00000159377,lightgrey
ENSG00000070756,gainsboro
ENSG00000143384,dimgrey
ENSG00000166681,dimgrey
ENSG00000184840,lightcoral
ENSG00000099817,lightcoral
ENSG00000143549,dimgrey
ENSG00000196531,darkgrey
ENSG00000122026,darkgrey
ENSG00000197632,lightgrey
ENSG00000210049,white
ENSG00000185129,firebrick
ENSG00000101608,dimgrey
ENSG00000132963,dimgrey
ENSG00000116288,darkgrey
ENSG00000176340,dimgrey
ENSG00000164924,dimgrey
ENSG00000239559,whitesmoke
ENSG00000229659,whitesmoke
ENSG00000255302,darkgrey
ENSG00000106803,darkgrey
ENSG00000136156,dimgrey
ENSG00000100234,dimgrey
ENSG00000164587,dimgrey
ENSG00000134825,dimgrey
ENSG00000134531,dimgrey
ENSG00000182481,dimgrey
ENSG00000181019,dimgrey
ENSG00000125844,white
ENSG00000089220,firebrick
ENSG00000164442,darkgrey
ENSG00000108671,darkgrey
ENSG00000166598,gainsboro
ENSG00000187498,darkgrey
ENSG00000162909,dimgrey
ENSG00000168385,darkgrey
ENSG00000163191,white
ENSG00000141002,gainsboro
ENSG00000122862,dimgrey
ENSG00000138668,darkgrey
ENSG00000138758,gainsboro
ENSG00000120708,darkgrey
ENSG00000163359,dimgrey
ENSG00000150991,darkgrey
ENSG00000182197,darkgrey
ENSG00000184900,lightcoral
ENSG00000288920,whitesmoke
ENSG00000008018,darkgrey
ENSG00000167522,darkgrey
ENSG00000160213,dimgrey
ENSG00000213585,dimgrey
ENSG00000076043,darkgrey
ENSG00000172301,lightcoral
ENSG00000093010,dimgrey
ENSG00000143198,dimgrey
ENSG00000140319,darkgrey
ENSG00000182670,darkgrey
ENSG00000244313,firebrick
ENSG00000150687,gainsboro
ENSG00000067167,darkgrey
ENSG00000131981,darkgrey
ENSG00000143321,gainsboro
ENSG00000011465,darkgrey
ENSG00000124191,dimgrey
ENSG00000176788,darkgrey
ENSG00000125868,darkgrey
ENSG00000152795,dimgrey
ENSG00000101182,dimgrey
ENSG00000008394,darkgrey
ENSG00000113732,dimgrey
ENSG00000065308,dimgrey
ENSG00000111142,indianred
ENSG00000236552,firebrick
ENSG00000147649,dimgrey
ENSG00000144381,darkgrey
ENSG00000175390,darkgrey
ENSG00000182492,darkgrey
ENSG00000105887,dimgrey
ENSG00000129116,gainsboro
ENSG00000173457,dimgrey
ENSG00000135862,darkgrey
ENSG00000235162,darkgrey
ENSG00000214535,snow
ENSG00000141367,lightgrey
ENSG00000241553,whitesmoke
ENSG00000164346,whitesmoke
ENSG00000126067,dimgrey
ENSG00000140545,gainsboro
ENSG00000134871,gainsboro
ENSG00000198242,dimgrey
ENSG00000145741,lightgrey
ENSG00000105401,lightcoral
ENSG00000283041,darkgrey
ENSG00000145425,darkgrey
ENSG00000110880,dimgrey
ENSG00000198431,lightgrey
ENSG00000205871,whitesmoke
ENSG00000128591,lightgrey
ENSG00000148834,lightgrey
ENSG00000164104,darkgrey
ENSG00000277443,darkgrey
ENSG00000122566,dimgrey
ENSG00000124795,whitesmoke
ENSG00000137575,dimgrey
ENSG00000198034,firebrick
ENSG00000009307,dimgrey
ENSG00000229638,whitesmoke
ENSG00000183741,white
ENSG00000100804,dimgrey
ENSG00000131116,white
ENSG00000113083,darkgrey
ENSG00000170348,dimgrey
ENSG00000116489,darkgrey
ENSG00000212802,whitesmoke
ENSG00000163453,darkgrey
ENSG00000087245,darkgrey
ENSG00000142864,darkgrey
ENSG00000198668,lightgrey
ENSG00000162889,dimgrey
ENSG00000111328,lightgrey
ENSG00000197256,darkgrey
ENSG00000074842,dimgrey
ENSG00000167088,dimgrey
ENSG00000136830,dimgrey
ENSG00000173660,darkgrey
ENSG00000100243,dimgrey
ENSG00000179010,darkgrey
ENSG00000167978,dimgrey
ENSG00000146677,dimgrey
ENSG00000118680,darkgrey
ENSG00000092199,dimgrey
ENSG00000008441,white
ENSG00000120913,lightcoral
ENSG00000134013,gainsboro
ENSG00000164733,dimgrey
ENSG00000100201,dimgrey
ENSG00000113407,lightgrey
ENSG00000129562,dimgrey
ENSG00000197061,gainsboro
ENSG00000131051,darkgrey
ENSG00000218426,firebrick
ENSG00000133816,dimgrey
ENSG00000146674,darkgrey
ENSG00000135047,darkgrey
ENSG00000078369,dimgrey
ENSG00000101150,lightcoral
ENSG00000118816,darkgrey
ENSG00000112081,lightgrey
ENSG00000147274,dimgrey
ENSG00000156467,whitesmoke
ENSG00000048828,dimgrey
ENSG00000163584,darkgrey
ENSG00000112697,darkgrey
ENSG00000168092,dimgrey
ENSG00000057608,dimgrey
ENSG00000198363,darkgrey
ENSG00000071127,darkgrey
ENSG00000231940,whitesmoke
ENSG00000168066,dimgrey
ENSG00000011028,dimgrey
ENSG00000137801,lightgrey
ENSG00000214548,darkgrey
ENSG00000196504,snow
ENSG00000089597,white
ENSG00000167325,darkgrey
ENSG00000102172,dimgrey
ENSG00000089693,white
ENSG00000125968,lightgrey
ENSG00000130147,gainsboro
ENSG00000173915,darkgrey
ENSG00000069849,darkgrey
ENSG00000172216,dimgrey
ENSG00000150093,darkgrey
ENSG00000165280,gainsboro
ENSG00000165732,dimgrey
ENSG00000204262,darkgrey
ENSG00000049323,darkgrey
ENSG00000236824,darkgrey
ENSG00000008838,firebrick
ENSG00000117592,darkgrey
ENSG00000125995,dimgrey
ENSG00000158195,dimgrey
ENSG00000173706,gainsboro
ENSG00000105568,lightgrey
ENSG00000119681,lightgrey
ENSG00000126457,white
ENSG00000185551,gainsboro
ENSG00000197102,firebrick
ENSG00000124145,dimgrey
ENSG00000108946,dimgrey
ENSG00000116754,darkgrey
ENSG00000100764,white
ENSG00000107223,darkgrey
ENSG00000114942,dimgrey
ENSG00000115053,brown
ENSG00000213626,darkgrey
ENSG00000107372,darkgrey
ENSG00000107438,dimgrey
ENSG00000108654,darkgrey
ENSG00000175063,dimgrey
ENSG00000138674,gainsboro
ENSG00000138760,darkgrey
ENSG00000182944,darkgrey
ENSG00000184640,dimgrey
ENSG00000164040,white
ENSG00000105372,gainsboro
ENSG00000044574,dimgrey
ENSG00000153187,dimgrey
ENSG00000134308,dimgrey
ENSG00000113648,dimgrey
ENSG00000177156,lightgrey
ENSG00000110955,darkgrey
ENSG00000117395,whitesmoke
ENSG00000181104,darkgrey
ENSG00000136485,gainsboro
ENSG00000127603,darkgrey
ENSG00000142192,whitesmoke
ENSG00000067182,dimgrey
ENSG00000075785,dimgrey
ENSG00000170759,darkgrey
ENSG00000013810,dimgrey
ENSG00000099783,lightgrey
ENSG00000119707,whitesmoke
ENSG00000110958,darkgrey
ENSG00000096746,dimgrey
ENSG00000161547,dimgrey
ENSG00000197965,lightgrey
ENSG00000110092,dimgrey
ENSG00000240463,whitesmoke
ENSG00000137409,dimgrey
ENSG00000144136,dimgrey
ENSG00000179091,lightgrey
ENSG00000169213,gainsboro
ENSG00000196419,darkgrey
ENSG00000075618,dimgrey
ENSG00000116649,dimgrey
ENSG00000188612,dimgrey
ENSG00000183255,darkgrey
ENSG00000172428,lightgrey
ENSG00000186468,darkgrey
ENSG00000196141,dimgrey
ENSG00000135919,brown
ENSG00000144674,darkgrey
ENSG00000127616,darkgrey
ENSG00000146425,dimgrey
ENSG00000127184,darkgrey
ENSG00000174437,dimgrey
ENSG00000142669,dimgrey
ENSG00000154096,dimgrey
ENSG00000115415,dimgrey
ENSG00000108344,white
ENSG00000136930,dimgrey
ENSG00000197747,lightgrey
ENSG00000170275,dimgrey
ENSG00000134352,darkgrey
ENSG00000100353,lightcoral
ENSG00000169020,firebrick
ENSG00000077782,gainsboro
ENSG00000138119,darkgrey
ENSG00000172590,lightgrey
ENSG00000135046,darkgrey
ENSG00000140575,dimgrey
ENSG00000196576,white
ENSG00000168003,darkgrey
ENSG00000132424,darkgrey
ENSG00000143252,dimgrey
ENSG00000144810,gainsboro
ENSG00000125753,dimgrey
ENSG00000100387,dimgrey
ENSG00000132824,darkgrey
ENSG00000171867,lightgrey
ENSG00000105281,dimgrey
ENSG00000035403,dimgrey
ENSG00000162704,lightgrey
ENSG00000104765,darkgrey
ENSG00000122641,firebrick
ENSG00000178988,white
ENSG00000077380,dimgrey
ENSG00000091409,brown
ENSG00000126458,lightcoral
ENSG00000196656,firebrick
ENSG00000140416,darkgrey
ENSG00000166226,dimgrey
ENSG00000060339,darkgrey
ENSG00000141905,gainsboro
ENSG00000163931,firebrick
ENSG00000128656,dimgrey
ENSG00000125743,darkgrey
ENSG00000136527,dimgrey
ENSG00000165916,whitesmoke
ENSG00000074695,whitesmoke
ENSG00000170027,dimgrey
ENSG00000108774,lightcoral
ENSG00000226360,whitesmoke
ENSG00000034152,dimgrey
ENSG00000143977,dimgrey
ENSG00000159167,brown
ENSG00000188243,dimgrey
ENSG00000230734,dimgrey
ENSG00000070423,lightcoral
ENSG00000086598,darkgrey
ENSG00000213280,lightcoral
ENSG00000005022,darkgrey
ENSG00000117362,white
ENSG00000106263,darkgrey
ENSG00000111799,darkgrey
ENSG00000129128,dimgrey
ENSG00000087274,dimgrey
ENSG00000135390,dimgrey
ENSG00000147140,darkgrey
ENSG00000153904,gainsboro
ENSG00000152234,darkgrey
ENSG00000131143,darkgrey
ENSG00000184007,gainsboro
ENSG00000151914,darkgrey
ENSG00000236844,whitesmoke
ENSG00000135486,darkgrey
ENSG00000137970,dimgrey
ENSG00000038219,whitesmoke
ENSG00000083312,gainsboro
ENSG00000121774,dimgrey
ENSG00000163479,white
ENSG00000070614,indianred
ENSG00000086061,darkgrey
ENSG00000103502,dimgrey
ENSG00000129250,white
ENSG00000118181,darkgrey
ENSG00000149357,dimgrey
ENSG00000039560,darkgrey
ENSG00000065135,dimgrey
ENSG00000109861,dimgrey
ENSG00000111676,firebrick
ENSG00000110696,darkgrey
ENSG00000119655,dimgrey
ENSG00000134057,dimgrey
ENSG00000161203,dimgrey
ENSG00000115091,lightgrey
ENSG00000244509,white
ENSG00000115866,dimgrey
ENSG00000164096,darkgrey
ENSG00000189171,lightcoral
ENSG00000106609,dimgrey
ENSG00000170017,lightgrey
ENSG00000100401,dimgrey
ENSG00000101558,lightgrey
ENSG00000176014,white
ENSG00000169813,dimgrey
ENSG00000011304,dimgrey
ENSG00000087077,darkgrey
ENSG00000109332,dimgrey
ENSG00000114353,gainsboro
ENSG00000149547,dimgrey
ENSG00000073921,darkgrey
ENSG00000116209,darkgrey
ENSG00000154734,darkgrey
ENSG00000148229,dimgrey
ENSG00000162736,dimgrey
ENSG00000170876,dimgrey
ENSG00000112514,dimgrey
ENSG00000140612,dimgrey
ENSG00000060138,darkgrey
ENSG00000156411,darkgrey
ENSG00000213625,darkgrey
ENSG00000242071,firebrick
ENSG00000013364,white
ENSG00000108424,gainsboro
ENSG00000114850,darkgrey
ENSG00000085662,dimgrey
ENSG00000114354,darkgrey
ENSG00000127837,dimgrey
ENSG00000171530,white
ENSG00000197157,dimgrey
ENSG00000084623,firebrick
ENSG00000173113,dimgrey
ENSG00000240652,firebrick
ENSG00000102317,darkgrey
ENSG00000109099,dimgrey
ENSG00000130635,gainsboro
ENSG00000175215,gainsboro
ENSG00000198258,gainsboro
ENSG00000260032,lightgrey
ENSG00000119048,dimgrey
ENSG00000155506,dimgrey
ENSG00000154582,darkgrey
ENSG00000172380,darkgrey
ENSG00000198604,snow
ENSG00000064393,lightgrey
ENSG00000068366,lightgrey
ENSG00000131100,dimgrey
ENSG00000145012,darkgrey
ENSG00000113719,dimgrey
ENSG00000122218,darkgrey
ENSG00000145817,darkgrey
ENSG00000170855,indianred
ENSG00000125520,dimgrey
ENSG00000062716,darkgrey
ENSG00000115806,darkgrey
ENSG00000104332,gainsboro
ENSG00000189159,dimgrey
ENSG00000112977,lightgrey
ENSG00000175166,dimgrey
ENSG00000269821,whitesmoke
ENSG00000122359,gainsboro
ENSG00000125356,snow
ENSG00000178980,lightcoral
ENSG00000198682,darkgrey
ENSG00000095139,darkgrey
ENSG00000115355,darkgrey
ENSG00000170961,lightgrey
ENSG00000231767,whitesmoke
ENSG00000187079,darkgrey
ENSG00000149480,white
ENSG00000170919,firebrick
ENSG00000224877,dimgrey
ENSG00000117298,lightcoral
ENSG00000197702,darkgrey
ENSG00000253626,lightcoral
ENSG00000169976,lightcoral
ENSG00000133226,darkgrey
ENSG00000142871,dimgrey
ENSG00000167863,whitesmoke
ENSG00000017797,darkgrey
ENSG00000122861,brown
ENSG00000175416,dimgrey
ENSG00000138675,dimgrey
ENSG00000205581,darkgrey
ENSG00000122729,dimgrey
ENSG00000131174,darkgrey
ENSG00000166963,whitesmoke
ENSG00000279483,darkgrey
ENSG00000114902,darkgrey
ENSG00000173726,lightgrey
ENSG00000146701,dimgrey
ENSG00000165283,lightgrey
ENSG00000140941,darkgrey
ENSG00000174780,snow
ENSG00000137710,whitesmoke
ENSG00000149948,dimgrey
ENSG00000024422,gainsboro
ENSG00000025772,dimgrey
ENSG00000168653,darkgrey
ENSG00000136149,whitesmoke
ENSG00000116729,lightgrey
ENSG00000137267,darkgrey
ENSG00000067057,dimgrey
ENSG00000104388,darkgrey
ENSG00000135723,white
ENSG00000023734,lightgrey
ENSG00000079819,gainsboro
ENSG00000198843,dimgrey
ENSG00000213639,darkgrey
ENSG00000111481,dimgrey
ENSG00000105254,dimgrey
ENSG00000138069,darkgrey
ENSG00000157227,dimgrey
ENSG00000115541,lightgrey
ENSG00000117984,firebrick
ENSG00000165629,darkgrey
ENSG00000166130,darkgrey
ENSG00000178209,dimgrey
ENSG00000100644,darkgrey
ENSG00000115758,dimgrey
ENSG00000130164,dimgrey
ENSG00000077097,dimgrey
ENSG00000122257,darkgrey
ENSG00000148484,dimgrey
ENSG00000242372,lightcoral
ENSG00000167986,gainsboro
ENSG00000091136,darkgrey
ENSG00000164919,indianred
ENSG00000103363,gainsboro
ENSG00000127922,darkgrey
ENSG00000251562,darkgrey
ENSG00000065518,lightgrey
ENSG00000100219,dimgrey
ENSG00000175220,gainsboro
ENSG00000228474,darkgrey
ENSG00000091039,darkgrey
ENSG00000070961,dimgrey
ENSG00000102119,dimgrey
ENSG00000105185,darkgrey
ENSG00000172667,darkgrey
ENSG00000115738,dimgrey
ENSG00000164292,darkgrey
ENSG00000167110,white
ENSG00000123240,dimgrey
ENSG00000125977,gainsboro
ENSG00000160310,white
ENSG00000061676,darkgrey
ENSG00000126267,gainsboro
ENSG00000232472,firebrick
ENSG00000009954,darkgrey
ENSG00000116560,gainsboro
ENSG00000175745,white
ENSG00000116133,dimgrey
ENSG00000135069,dimgrey
ENSG00000143621,darkgrey
ENSG00000185627,white
ENSG00000109475,whitesmoke
ENSG00000113068,darkgrey
ENSG00000196428,darkgrey
ENSG00000145730,dimgrey
ENSG00000160746,darkgrey
ENSG00000030582,lightgrey
ENSG00000153006,snow
ENSG00000071054,snow
ENSG00000105971,darkgrey
ENSG00000121067,indianred
ENSG00000123144,dimgrey
ENSG00000165410,lightgrey
ENSG00000148773,gainsboro
ENSG00000159228,whitesmoke
ENSG00000184752,darkgrey
ENSG00000144746,dimgrey
ENSG00000197301,dimgrey
ENSG00000106636,dimgrey
ENSG00000049449,darkgrey
ENSG00000204941,darkgrey
ENSG00000101367,dimgrey
ENSG00000166147,dimgrey
ENSG00000065000,whitesmoke
ENSG00000165672,lightgrey
ENSG00000090863,dimgrey
ENSG00000197879,dimgrey
ENSG00000103342,darkgrey
ENSG00000117525,darkgrey
ENSG00000188486,dimgrey
ENSG00000011422,dimgrey
ENSG00000157110,darkgrey
ENSG00000168090,dimgrey
ENSG00000178719,lightcoral
ENSG00000115524,darkgrey
ENSG00000084652,gainsboro
ENSG00000134690,dimgrey
ENSG00000162733,snow
ENSG00000187173,dimgrey
ENSG00000198918,darkgrey
ENSG00000069329,lightgrey
ENSG00000185630,dimgrey
ENSG00000184076,darkgrey
ENSG00000113810,darkgrey
ENSG00000172270,dimgrey
ENSG00000067082,darkgrey
ENSG00000101474,gainsboro
ENSG00000111186,dimgrey
ENSG00000111237,darkgrey
ENSG00000115306,darkgrey
ENSG00000135829,dimgrey
ENSG00000146731,dimgrey
ENSG00000109180,darkgrey
ENSG00000102900,lightcoral
ENSG00000188042,dimgrey
ENSG00000099341,snow
ENSG00000129353,snow
ENSG00000115233,darkgrey
ENSG00000165502,whitesmoke
ENSG00000181061,dimgrey
ENSG00000109046,darkgrey
ENSG00000135387,dimgrey
ENSG00000130827,lightgrey
ENSG00000072274,dimgrey
ENSG00000164054,gainsboro
ENSG00000112739,whitesmoke
ENSG00000128272,firebrick
ENSG00000062485,lightgrey
ENSG00000182534,dimgrey
ENSG00000125821,dimgrey
ENSG00000155660,darkgrey
ENSG00000162434,dimgrey
ENSG00000183087,dimgrey
ENSG00000187735,darkgrey
ENSG00000060237,darkgrey
ENSG00000102054,gainsboro
ENSG00000105202,darkgrey
ENSG00000123131,lightgrey
ENSG00000167470,dimgrey
ENSG00000163297,dimgrey
ENSG00000145050,dimgrey
ENSG00000169714,darkgrey
ENSG00000171848,lightgrey
ENSG00000140497,darkgrey
ENSG00000178952,dimgrey
ENSG00000213593,dimgrey
ENSG00000291105,darkgrey
ENSG00000115641,darkgrey
ENSG00000107341,dimgrey
ENSG00000153113,dimgrey
ENSG00000038382,darkgrey
ENSG00000071626,dimgrey
ENSG00000178982,indianred
ENSG00000180879,darkgrey
ENSG00000293064,firebrick
ENSG00000117411,white
ENSG00000136542,dimgrey
ENSG00000161970,whitesmoke
ENSG00000263266,whitesmoke
ENSG00000115419,dimgrey
ENSG00000138814,dimgrey
ENSG00000112769,snow
ENSG00000100300,lightgrey
ENSG00000124831,darkgrey
ENSG00000126653,darkgrey
ENSG00000177889,dimgrey
ENSG00000221978,darkgrey
ENSG00000007168,darkgrey
ENSG00000082781,dimgrey
ENSG00000084754,darkgrey
ENSG00000089063,dimgrey
ENSG00000113643,darkgrey
ENSG00000138398,whitesmoke
ENSG00000123689,indianred
ENSG00000135316,lightgrey
ENSG00000151923,lightgrey
ENSG00000205352,snow
ENSG00000154380,darkgrey
ENSG00000197894,dimgrey
ENSG00000129083,dimgrey
ENSG00000145907,dimgrey
ENSG00000232112,dimgrey
ENSG00000108854,lightgrey
ENSG00000164932,darkgrey
ENSG00000132780,darkgrey
ENSG00000152127,lightgrey
ENSG00000154978,dimgrey
ENSG00000198355,white
ENSG00000254999,dimgrey
ENSG00000149136,dimgrey
ENSG00000170540,darkgrey
ENSG00000243317,darkgrey
ENSG00000136938,lightgrey
ENSG00000133657,lightgrey
ENSG00000150459,darkgrey
ENSG00000228929,lightcoral
ENSG00000168002,dimgrey
ENSG00000185825,dimgrey
ENSG00000221823,lightcoral
ENSG00000112655,dimgrey
ENSG00000130726,dimgrey
ENSG00000140092,dimgrey
ENSG00000167641,gainsboro
ENSG00000169223,gainsboro
ENSG00000198791,dimgrey
ENSG00000239672,dimgrey
ENSG00000006125,gainsboro
ENSG00000092964,darkgrey
ENSG00000113580,darkgrey
ENSG00000146535,dimgrey
ENSG00000172500,dimgrey
ENSG00000188846,darkgrey
ENSG00000213315,whitesmoke
ENSG00000065150,darkgrey
ENSG00000117724,darkgrey
ENSG00000141526,gainsboro
ENSG00000146223,darkgrey
ENSG00000147027,dimgrey
ENSG00000127445,darkgrey
ENSG00000147955,indianred
ENSG00000180340,white
ENSG00000182004,darkgrey
ENSG00000105755,dimgrey
ENSG00000113621,snow
ENSG00000151893,white
ENSG00000114251,darkgrey
ENSG00000266402,firebrick
ENSG00000050405,gainsboro
ENSG00000108468,darkgrey
ENSG00000197111,dimgrey
ENSG00000222041,lightcoral
ENSG00000097021,darkgrey
ENSG00000242802,dimgrey
ENSG00000106723,dimgrey
ENSG00000185112,darkgrey
ENSG00000115380,darkgrey
ENSG00000197324,darkgrey
ENSG00000104331,dimgrey
ENSG00000010278,dimgrey
ENSG00000103275,darkgrey
ENSG00000143545,snow
ENSG00000157916,dimgrey
ENSG00000119729,gainsboro
ENSG00000153140,lightcoral
