gene_id,dynamic_module,module,module_label
ENSG00000139826,silver,silver,29
ENSG00000139832,lightcoral,lightcoral,14
ENSG00000139835,silver,silver,29
ENSG00000139842,gainsboro,gainsboro,13
ENSG00000139874,dimgrey,dimgrey,11
ENSG00000139880,white,white,31
ENSG00000139899,dimgrey,dimgrey,11
ENSG00000139910,darkgrey,darkgrey,7
ENSG00000139921,silver,silver,29
ENSG00000139926,silver,silver,29
ENSG00000139946,silver,silver,29
ENSG00000139970,dimgrey,dimgrey,11
ENSG00000139971,darkgrey,darkgrey,7
ENSG00000139973,silver,silver,29
ENSG00000139974,darkgrey,darkgrey,7
ENSG00000139977,silver,silver,29
ENSG00000139990,darkgrey,darkgrey,7
ENSG00000139998,maroon,maroon,16
ENSG00000140006,darkgrey,darkgrey,7
ENSG00000140009,darkgrey,darkgrey,7
ENSG00000140025,maroon,maroon,16
ENSG00000140030,white,white,31
ENSG00000140044,darkgrey,darkgrey,7
ENSG00000140092,white,white,31
ENSG00000140104,maroon,maroon,16
ENSG00000140105,darkgrey,darkgrey,7
ENSG00000140153,dimgrey,dimgrey,11
ENSG00000140157,dimgrey,dimgrey,11
ENSG00000140199,darkgrey,darkgrey,7
ENSG00000140259,gainsboro,gainsboro,13
ENSG00000140262,gainsboro,gainsboro,13
ENSG00000140263,dimgrey,dimgrey,11
ENSG00000140264,darkgrey,darkgrey,7
ENSG00000140265,dimgrey,dimgrey,11
ENSG00000140280,maroon,maroon,16
ENSG00000140285,silver,silver,29
ENSG00000140299,dimgrey,dimgrey,11
ENSG00000140307,silver,silver,29
ENSG00000140319,dimgrey,dimgrey,11
ENSG00000140320,dimgrey,dimgrey,11
ENSG00000140323,dimgrey,dimgrey,11
ENSG00000140326,silver,silver,29
ENSG00000140332,darkgrey,darkgrey,7
ENSG00000140350,gainsboro,gainsboro,13
ENSG00000140365,dimgrey,dimgrey,11
ENSG00000140367,silver,silver,29
ENSG00000140368,silver,silver,29
ENSG00000140374,darkgrey,darkgrey,7
ENSG00000140379,dimgrey,dimgrey,11
ENSG00000140382,darkgrey,darkgrey,7
ENSG00000140386,darkgrey,darkgrey,7
ENSG00000140391,dimgrey,dimgrey,11
ENSG00000140395,dimgrey,dimgrey,11
ENSG00000140396,lightcoral,lightcoral,14
ENSG00000140398,maroon,maroon,16
ENSG00000140400,darkgrey,darkgrey,7
ENSG00000140403,silver,silver,29
ENSG00000140406,darkgrey,darkgrey,7
ENSG00000140416,gainsboro,gainsboro,13
ENSG00000140443,darkgrey,darkgrey,7
ENSG00000140450,dimgrey,dimgrey,11
ENSG00000140451,darkgrey,darkgrey,7
ENSG00000140455,darkgrey,darkgrey,7
ENSG00000140463,darkgrey,darkgrey,7
ENSG00000140464,darkgrey,darkgrey,7
ENSG00000140471,darkgrey,darkgrey,7
ENSG00000140474,darkgrey,darkgrey,7
ENSG00000140497,darkgrey,darkgrey,7
ENSG00000140511,darkgrey,darkgrey,7
ENSG00000140521,darkgrey,darkgrey,7
ENSG00000140525,dimgrey,dimgrey,11
ENSG00000140526,gainsboro,gainsboro,13
ENSG00000140534,gainsboro,gainsboro,13
ENSG00000140543,gainsboro,gainsboro,13
ENSG00000140545,darkgrey,darkgrey,7
ENSG00000140548,gainsboro,gainsboro,13
ENSG00000140553,darkgrey,darkgrey,7
ENSG00000140563,darkgrey,darkgrey,7
ENSG00000140564,darkgrey,darkgrey,7
ENSG00000140575,gainsboro,gainsboro,13
ENSG00000140577,dimgrey,dimgrey,11
ENSG00000140598,dimgrey,dimgrey,11
ENSG00000140612,silver,silver,29
ENSG00000140632,silver,silver,29
ENSG00000140650,darkgrey,darkgrey,7
ENSG00000140682,white,white,31
ENSG00000140691,darkgrey,darkgrey,7
ENSG00000140694,darkgrey,darkgrey,7
ENSG00000140718,dimgrey,dimgrey,11
ENSG00000140740,dimgrey,dimgrey,11
ENSG00000140743,white,white,31
ENSG00000140750,silver,silver,29
ENSG00000140795,silver,silver,29
ENSG00000140807,dimgrey,dimgrey,11
ENSG00000140829,gainsboro,gainsboro,13
ENSG00000140830,gainsboro,gainsboro,13
ENSG00000140836,gainsboro,gainsboro,13
ENSG00000140848,red,red,24
ENSG00000140853,darkgrey,darkgrey,7
ENSG00000140854,darkgrey,darkgrey,7
ENSG00000140859,darkgrey,darkgrey,7
ENSG00000140931,silver,silver,29
ENSG00000140937,gainsboro,gainsboro,13
ENSG00000140939,lightcoral,lightcoral,14
ENSG00000140941,dimgrey,dimgrey,11
ENSG00000140943,dimgrey,dimgrey,11
ENSG00000140945,dimgrey,dimgrey,11
ENSG00000140948,chocolate,chocolate,5
ENSG00000140950,silver,silver,29
ENSG00000140961,darkgrey,darkgrey,7
ENSG00000140983,darkgrey,darkgrey,7
ENSG00000140987,darkgrey,darkgrey,7
ENSG00000140988,dimgrey,dimgrey,11
ENSG00000140990,dimgrey,dimgrey,11
ENSG00000140992,silver,silver,29
ENSG00000140993,silver,silver,29
ENSG00000140995,dimgrey,dimgrey,11
ENSG00000141002,darkgrey,darkgrey,7
ENSG00000141012,darkgrey,darkgrey,7
ENSG00000141013,dimgrey,dimgrey,11
ENSG00000141026,dimgrey,dimgrey,11
ENSG00000141027,darkgrey,darkgrey,7
ENSG00000141030,dimgrey,dimgrey,11
ENSG00000141034,darkgrey,darkgrey,7
ENSG00000141040,dimgrey,dimgrey,11
ENSG00000141052,darkgrey,darkgrey,7
ENSG00000141068,silver,silver,29
ENSG00000141076,dimgrey,dimgrey,11
ENSG00000141084,dimgrey,dimgrey,11
ENSG00000141098,dimgrey,dimgrey,11
ENSG00000141101,darksalmon,darksalmon,10
ENSG00000141127,dimgrey,dimgrey,11
ENSG00000141179,dimgrey,dimgrey,11
ENSG00000141198,silver,silver,29
ENSG00000141219,darkgrey,darkgrey,7
ENSG00000141232,silver,silver,29
ENSG00000141252,gainsboro,gainsboro,13
ENSG00000141258,maroon,maroon,16
ENSG00000141279,darkgrey,darkgrey,7
ENSG00000141294,dimgrey,dimgrey,11
ENSG00000141295,dimgrey,dimgrey,11
ENSG00000141298,silver,silver,29
ENSG00000141314,dimgrey,dimgrey,11
ENSG00000141337,darkgrey,darkgrey,7
ENSG00000141338,dimgrey,dimgrey,11
ENSG00000141349,dimgrey,dimgrey,11
ENSG00000141367,silver,silver,29
ENSG00000141376,gainsboro,gainsboro,13
ENSG00000141378,dimgrey,dimgrey,11
ENSG00000141380,dimgrey,dimgrey,11
ENSG00000141384,dimgrey,dimgrey,11
ENSG00000141385,darkgrey,darkgrey,7
ENSG00000141391,darkgrey,darkgrey,7
ENSG00000141401,dimgrey,dimgrey,11
ENSG00000141404,dimgrey,dimgrey,11
ENSG00000141424,gainsboro,gainsboro,13
ENSG00000141425,dimgrey,dimgrey,11
ENSG00000141428,dimgrey,dimgrey,11
ENSG00000141429,gainsboro,gainsboro,13
ENSG00000141441,darkgrey,darkgrey,7
ENSG00000141446,gainsboro,gainsboro,13
ENSG00000141447,gainsboro,gainsboro,13
ENSG00000141448,silver,silver,29
ENSG00000141449,darkgrey,darkgrey,7
ENSG00000141452,dimgrey,dimgrey,11
ENSG00000141456,gainsboro,gainsboro,13
ENSG00000141458,darkgrey,darkgrey,7
ENSG00000141469,darkgrey,darkgrey,7
ENSG00000141480,darkgrey,darkgrey,7
ENSG00000141499,darkgrey,darkgrey,7
ENSG00000141503,maroon,maroon,16
ENSG00000141504,dimgrey,dimgrey,11
ENSG00000141505,darkgrey,darkgrey,7
ENSG00000141510,silver,silver,29
ENSG00000141522,firebrick,firebrick,12
ENSG00000141524,gainsboro,gainsboro,13
ENSG00000141526,darkgrey,darkgrey,7
ENSG00000141540,silver,silver,29
ENSG00000141542,dimgrey,dimgrey,11
ENSG00000141543,dimgrey,dimgrey,11
ENSG00000141551,gainsboro,gainsboro,13
ENSG00000141552,dimgrey,dimgrey,11
ENSG00000141556,darkgrey,darkgrey,7
ENSG00000141560,dimgrey,dimgrey,11
ENSG00000141562,darkgrey,darkgrey,7
ENSG00000141564,dimgrey,dimgrey,11
ENSG00000141568,darkgrey,darkgrey,7
ENSG00000141569,darkgrey,darkgrey,7
ENSG00000141570,maroon,maroon,16
ENSG00000141574,gainsboro,gainsboro,13
ENSG00000141576,dimgrey,dimgrey,11
ENSG00000141577,dimgrey,dimgrey,11
ENSG00000141580,silver,silver,29
ENSG00000141582,gainsboro,gainsboro,13
ENSG00000141627,dimgrey,dimgrey,11
ENSG00000141642,silver,silver,29
ENSG00000141644,dimgrey,dimgrey,11
ENSG00000141646,dimgrey,dimgrey,11
ENSG00000141655,white,white,31
ENSG00000141664,silver,silver,29
ENSG00000141665,maroon,maroon,16
ENSG00000141682,dimgrey,dimgrey,11
ENSG00000141696,white,white,31
ENSG00000141698,maroon,maroon,16
ENSG00000141699,dimgrey,dimgrey,11
ENSG00000141736,darkgrey,darkgrey,7
ENSG00000141738,bisque,bisque,1
ENSG00000141741,dimgrey,dimgrey,11
ENSG00000141753,darkgrey,darkgrey,7
ENSG00000141756,dimgrey,dimgrey,11
ENSG00000141759,dimgrey,dimgrey,11
ENSG00000141837,maroon,maroon,16
ENSG00000141858,white,white,31
ENSG00000141867,gainsboro,gainsboro,13
ENSG00000141873,darkgrey,darkgrey,7
ENSG00000141905,darkgrey,darkgrey,7
ENSG00000141934,darkgrey,darkgrey,7
ENSG00000141956,darkgrey,darkgrey,7
ENSG00000141959,white,white,31
ENSG00000141965,dimgrey,dimgrey,11
ENSG00000141971,darkgrey,darkgrey,7
ENSG00000141985,darkgrey,darkgrey,7
ENSG00000141994,dimgrey,dimgrey,11
ENSG00000142002,dimgrey,dimgrey,11
ENSG00000142039,dimgrey,dimgrey,11
ENSG00000142046,maroon,maroon,16
ENSG00000142065,darkgrey,darkgrey,7
ENSG00000142082,darkgrey,darkgrey,7
ENSG00000142089,white,white,31
ENSG00000142102,firebrick,firebrick,12
ENSG00000142156,darkgrey,darkgrey,7
ENSG00000142166,gainsboro,gainsboro,13
ENSG00000142168,dimgrey,dimgrey,11
ENSG00000142173,darkgrey,darkgrey,7
ENSG00000142186,orange,orange,19
ENSG00000142188,silver,silver,29
ENSG00000142192,dimgrey,dimgrey,11
ENSG00000142197,white,white,31
ENSG00000142207,gainsboro,gainsboro,13
ENSG00000142208,firebrick,firebrick,12
ENSG00000142227,silver,silver,29
ENSG00000142230,dimgrey,dimgrey,11
ENSG00000142235,darkgrey,darkgrey,7
ENSG00000142252,dimgrey,dimgrey,11
ENSG00000142279,darkgrey,darkgrey,7
ENSG00000142303,maroon,maroon,16
ENSG00000142327,darkgrey,darkgrey,7
ENSG00000142330,peachpuff,peachpuff,22
ENSG00000142347,silver,silver,29
ENSG00000142396,gainsboro,gainsboro,13
ENSG00000142408,darkgrey,darkgrey,7
ENSG00000142409,darkgrey,darkgrey,7
ENSG00000142444,dimgrey,dimgrey,11
ENSG00000142459,darkgrey,darkgrey,7
ENSG00000142507,darkgrey,darkgrey,7
ENSG00000142528,lightcoral,lightcoral,14
ENSG00000142534,dimgrey,dimgrey,11
ENSG00000142541,dimgrey,dimgrey,11
ENSG00000142544,dimgrey,dimgrey,11
ENSG00000142546,darkgrey,darkgrey,7
ENSG00000142552,darkgrey,darkgrey,7
ENSG00000142556,brown,brown,3
ENSG00000142599,gainsboro,gainsboro,13
ENSG00000142611,silver,silver,29
ENSG00000142627,dimgrey,dimgrey,11
ENSG00000142634,dimgrey,dimgrey,11
ENSG00000142655,dimgrey,dimgrey,11
ENSG00000142657,silver,silver,29
ENSG00000142669,dimgrey,dimgrey,11
ENSG00000142676,dimgrey,dimgrey,11
ENSG00000142677,darkgrey,darkgrey,7
ENSG00000142686,darkgrey,darkgrey,7
ENSG00000142687,darkgrey,darkgrey,7
ENSG00000142731,silver,silver,29
ENSG00000142733,dimgrey,dimgrey,11
ENSG00000142751,darkgrey,darkgrey,7
ENSG00000142784,silver,silver,29
ENSG00000142798,darkgrey,darkgrey,7
ENSG00000142856,gainsboro,gainsboro,13
ENSG00000142864,gainsboro,gainsboro,13
ENSG00000142867,silver,silver,29
ENSG00000142871,darkgrey,darkgrey,7
ENSG00000142875,silver,silver,29
ENSG00000142892,dimgrey,dimgrey,11
ENSG00000142910,darkgrey,darkgrey,7
ENSG00000142920,darkgrey,darkgrey,7
ENSG00000142937,dimgrey,dimgrey,11
ENSG00000142945,dimgrey,dimgrey,11
ENSG00000142949,bisque,bisque,1
ENSG00000142961,dimgrey,dimgrey,11
ENSG00000143013,dimgrey,dimgrey,11
ENSG00000143028,darkgrey,darkgrey,7
ENSG00000143033,silver,silver,29
ENSG00000143036,silver,silver,29
ENSG00000143067,silver,silver,29
ENSG00000143079,dimgrey,dimgrey,11
ENSG00000143093,darkgrey,darkgrey,7
ENSG00000143106,dimgrey,dimgrey,11
ENSG00000143126,darkgrey,darkgrey,7
ENSG00000143127,bisque,bisque,1
ENSG00000143147,dimgrey,dimgrey,11
ENSG00000143149,darkgrey,darkgrey,7
ENSG00000143153,darkred,darkred,9
ENSG00000143155,dimgrey,dimgrey,11
ENSG00000143156,dimgrey,dimgrey,11
ENSG00000143157,silver,silver,29
ENSG00000143158,dimgrey,dimgrey,11
ENSG00000143162,dimgrey,dimgrey,11
ENSG00000143164,silver,silver,29
ENSG00000143178,dimgrey,dimgrey,11
ENSG00000143179,gainsboro,gainsboro,13
ENSG00000143183,dimgrey,dimgrey,11
ENSG00000143190,darkgrey,darkgrey,7
ENSG00000143198,gainsboro,gainsboro,13
ENSG00000143207,darkgrey,darkgrey,7
ENSG00000143222,darkgrey,darkgrey,7
ENSG00000143224,silver,silver,29
ENSG00000143226,darkgrey,darkgrey,7
ENSG00000143228,darkgrey,darkgrey,7
ENSG00000143248,red,red,24
ENSG00000143252,dimgrey,dimgrey,11
ENSG00000143256,silver,silver,29
ENSG00000143258,dimgrey,dimgrey,11
ENSG00000143294,silver,silver,29
ENSG00000143303,darkgrey,darkgrey,7
ENSG00000143314,darkgrey,darkgrey,7
ENSG00000143315,darkgrey,darkgrey,7
ENSG00000143319,darkgrey,darkgrey,7
ENSG00000143320,darkgrey,darkgrey,7
ENSG00000143321,darkgrey,darkgrey,7
ENSG00000143322,darkgrey,darkgrey,7
ENSG00000143324,silver,silver,29
ENSG00000143337,gainsboro,gainsboro,13
ENSG00000143341,gainsboro,gainsboro,13
ENSG00000143344,silver,silver,29
ENSG00000143353,dimgrey,dimgrey,11
ENSG00000143363,darkgrey,darkgrey,7
ENSG00000143367,darkgrey,darkgrey,7
ENSG00000143368,silver,silver,29
ENSG00000143369,silver,silver,29
ENSG00000143374,darkgrey,darkgrey,7
ENSG00000143376,silver,silver,29
ENSG00000143379,darkgrey,darkgrey,7
ENSG00000143382,darkgrey,darkgrey,7
ENSG00000143384,darkgrey,darkgrey,7
ENSG00000143387,silver,silver,29
ENSG00000143390,dimgrey,dimgrey,11
ENSG00000143393,dimgrey,dimgrey,11
ENSG00000143398,darkgrey,darkgrey,7
ENSG00000143401,darkgrey,darkgrey,7
ENSG00000143409,gainsboro,gainsboro,13
ENSG00000143416,silver,silver,29
ENSG00000143418,dimgrey,dimgrey,11
ENSG00000143420,gainsboro,gainsboro,13
ENSG00000143434,brown,brown,3
ENSG00000143436,silver,silver,29
ENSG00000143437,darkgrey,darkgrey,7
ENSG00000143442,dimgrey,dimgrey,11
ENSG00000143443,dimgrey,dimgrey,11
ENSG00000143450,maroon,maroon,16
ENSG00000143457,dimgrey,dimgrey,11
ENSG00000143458,darkgrey,darkgrey,7
ENSG00000143469,silver,silver,29
ENSG00000143476,darkgrey,darkgrey,7
ENSG00000143479,gainsboro,gainsboro,13
ENSG00000143486,darkgrey,darkgrey,7
ENSG00000143493,darkgrey,darkgrey,7
ENSG00000143494,seashell,seashell,27
ENSG00000143498,gainsboro,gainsboro,13
ENSG00000143499,dimgrey,dimgrey,11
ENSG00000143502,dimgrey,dimgrey,11
ENSG00000143507,silver,silver,29
ENSG00000143514,dimgrey,dimgrey,11
ENSG00000143515,darkgrey,darkgrey,7
ENSG00000143537,dimgrey,dimgrey,11
ENSG00000143543,dimgrey,dimgrey,11
ENSG00000143545,dimgrey,dimgrey,11
ENSG00000143549,dimgrey,dimgrey,11
ENSG00000143552,darkgrey,darkgrey,7
ENSG00000143553,dimgrey,dimgrey,11
ENSG00000143554,silver,silver,29
ENSG00000143569,silver,silver,29
ENSG00000143575,dimgrey,dimgrey,11
ENSG00000143578,gainsboro,gainsboro,13
ENSG00000143590,dimgrey,dimgrey,11
ENSG00000143612,dimgrey,dimgrey,11
ENSG00000143614,darkgrey,darkgrey,7
ENSG00000143621,darkgrey,darkgrey,7
ENSG00000143622,brown,brown,3
ENSG00000143624,darkgrey,darkgrey,7
ENSG00000143633,gainsboro,gainsboro,13
ENSG00000143641,dimgrey,dimgrey,11
ENSG00000143643,dimgrey,dimgrey,11
ENSG00000143653,dimgrey,dimgrey,11
ENSG00000143669,gainsboro,gainsboro,13
ENSG00000143702,linen,linen,15
ENSG00000143727,dimgrey,dimgrey,11
ENSG00000143740,dimgrey,dimgrey,11
ENSG00000143742,dimgrey,dimgrey,11
ENSG00000143748,darkgrey,darkgrey,7
ENSG00000143751,silver,silver,29
ENSG00000143753,gainsboro,gainsboro,13
ENSG00000143756,silver,silver,29
ENSG00000143761,silver,silver,29
ENSG00000143771,dimgrey,dimgrey,11
ENSG00000143772,darkgrey,darkgrey,7
ENSG00000143774,silver,silver,29
ENSG00000143776,dimgrey,dimgrey,11
ENSG00000143786,darkgrey,darkgrey,7
ENSG00000143793,dimgrey,dimgrey,11
ENSG00000143797,firebrick,firebrick,12
ENSG00000143799,darksalmon,darksalmon,10
ENSG00000143801,dimgrey,dimgrey,11
ENSG00000143811,silver,silver,29
ENSG00000143815,silver,silver,29
ENSG00000143816,darkgrey,darkgrey,7
ENSG00000143819,dimgrey,dimgrey,11
ENSG00000143839,silver,silver,29
ENSG00000143842,dimgrey,dimgrey,11
ENSG00000143845,dimgrey,dimgrey,11
ENSG00000143847,darkgrey,darkgrey,7
ENSG00000143850,gainsboro,gainsboro,13
ENSG00000143858,silver,silver,29
ENSG00000143862,brown,brown,3
ENSG00000143867,darkgrey,darkgrey,7
ENSG00000143870,gainsboro,gainsboro,13
ENSG00000143878,silver,silver,29
ENSG00000143889,silver,silver,29
ENSG00000143891,darkgrey,darkgrey,7
ENSG00000143919,dimgrey,dimgrey,11
ENSG00000143924,silver,silver,29
ENSG00000143933,dimgrey,dimgrey,11
ENSG00000143942,silver,silver,29
ENSG00000143947,dimgrey,dimgrey,11
ENSG00000143951,darkgrey,darkgrey,7
ENSG00000143952,silver,silver,29
ENSG00000143970,darkgrey,darkgrey,7
ENSG00000143971,silver,silver,29
ENSG00000143977,dimgrey,dimgrey,11
ENSG00000143995,dimgrey,dimgrey,11
ENSG00000144021,dimgrey,dimgrey,11
ENSG00000144026,dimgrey,dimgrey,11
ENSG00000144028,darkgrey,darkgrey,7
ENSG00000144029,dimgrey,dimgrey,11
ENSG00000144031,silver,silver,29
ENSG00000144034,dimgrey,dimgrey,11
ENSG00000144036,darkgrey,darkgrey,7
ENSG00000144040,brown,brown,3
ENSG00000144043,silver,silver,29
ENSG00000144061,dimgrey,dimgrey,11
ENSG00000144118,gainsboro,gainsboro,13
ENSG00000144120,dimgrey,dimgrey,11
ENSG00000144134,darkgrey,darkgrey,7
ENSG00000144136,darksalmon,darksalmon,10
ENSG00000144152,dimgrey,dimgrey,11
ENSG00000144161,darkgrey,darkgrey,7
ENSG00000144182,gainsboro,gainsboro,13
ENSG00000144218,maroon,maroon,16
ENSG00000144224,dimgrey,dimgrey,11
ENSG00000144228,brown,brown,3
ENSG00000144231,darkgrey,darkgrey,7
ENSG00000144233,dimgrey,dimgrey,11
ENSG00000144283,darkgrey,darkgrey,7
ENSG00000144306,gainsboro,gainsboro,13
ENSG00000144320,darkgrey,darkgrey,7
ENSG00000144339,firebrick,firebrick,12
ENSG00000144354,darkgrey,darkgrey,7
ENSG00000144357,dimgrey,dimgrey,11
ENSG00000144362,brown,brown,3
ENSG00000144366,dimgrey,dimgrey,11
ENSG00000144369,dimgrey,dimgrey,11
ENSG00000144381,dimgrey,dimgrey,11
ENSG00000144395,lightcoral,lightcoral,14
ENSG00000144401,silver,silver,29
ENSG00000144426,dimgrey,dimgrey,11
ENSG00000144445,dimgrey,dimgrey,11
ENSG00000144451,darkgrey,darkgrey,7
ENSG00000144455,dimgrey,dimgrey,11
ENSG00000144468,dimgrey,dimgrey,11
ENSG00000144485,maroon,maroon,16
ENSG00000144488,darkgrey,darkgrey,7
ENSG00000144504,dimgrey,dimgrey,11
ENSG00000144524,darksalmon,darksalmon,10
ENSG00000144535,gainsboro,gainsboro,13
ENSG00000144554,dimgrey,dimgrey,11
ENSG00000144559,darkgrey,darkgrey,7
ENSG00000144560,darkgrey,darkgrey,7
ENSG00000144566,dimgrey,dimgrey,11
ENSG00000144567,dimgrey,dimgrey,11
ENSG00000144579,darkgrey,darkgrey,7
ENSG00000144580,darkgrey,darkgrey,7
ENSG00000144583,silver,silver,29
ENSG00000144589,darkgrey,darkgrey,7
ENSG00000144591,darkgrey,darkgrey,7
ENSG00000144597,silver,silver,29
ENSG00000144635,gainsboro,gainsboro,13
ENSG00000144642,gainsboro,gainsboro,13
ENSG00000144645,darkgrey,darkgrey,7
ENSG00000144647,darkgrey,darkgrey,7
ENSG00000144655,darkgrey,darkgrey,7
ENSG00000144659,darkgrey,darkgrey,7
ENSG00000144671,silver,silver,29
ENSG00000144674,red,red,24
ENSG00000144677,dimgrey,dimgrey,11
ENSG00000144681,silver,silver,29
ENSG00000144711,darkgrey,darkgrey,7
ENSG00000144713,dimgrey,dimgrey,11
ENSG00000144724,dimgrey,dimgrey,11
ENSG00000144730,gainsboro,gainsboro,13
ENSG00000144736,silver,silver,29
ENSG00000144741,dimgrey,dimgrey,11
ENSG00000144744,dimgrey,dimgrey,11
ENSG00000144746,gainsboro,gainsboro,13
ENSG00000144747,silver,silver,29
ENSG00000144791,silver,silver,29
ENSG00000144802,silver,silver,29
ENSG00000144810,dimgrey,dimgrey,11
ENSG00000144815,darkgrey,darkgrey,7
ENSG00000144821,dimgrey,dimgrey,11
ENSG00000144824,darkgrey,darkgrey,7
ENSG00000144827,white,white,31
ENSG00000144834,silver,silver,29
ENSG00000144840,silver,silver,29
ENSG00000144843,dimgrey,dimgrey,11
ENSG00000144848,dimgrey,dimgrey,11
ENSG00000144857,red,red,24
ENSG00000144867,dimgrey,dimgrey,11
ENSG00000144891,silver,silver,29
ENSG00000144893,darkgrey,darkgrey,7
ENSG00000144895,silver,silver,29
ENSG00000144909,dimgrey,dimgrey,11
ENSG00000144935,firebrick,firebrick,12
ENSG00000144959,silver,silver,29
ENSG00000145012,gainsboro,gainsboro,13
ENSG00000145014,maroon,maroon,16
ENSG00000145016,dimgrey,dimgrey,11
ENSG00000145022,silver,silver,29
ENSG00000145041,gainsboro,gainsboro,13
ENSG00000145050,darkgrey,darkgrey,7
ENSG00000145147,gainsboro,gainsboro,13
ENSG00000145191,darkgrey,darkgrey,7
ENSG00000145214,moccasin,moccasin,17
ENSG00000145216,dimgrey,dimgrey,11
ENSG00000145217,dimgrey,dimgrey,11
ENSG00000145220,dimgrey,dimgrey,11
ENSG00000145241,sandybrown,sandybrown,26
ENSG00000145242,dimgrey,dimgrey,11
ENSG00000145244,silver,silver,29
ENSG00000145246,brown,brown,3
ENSG00000145247,dimgrey,dimgrey,11
ENSG00000145284,dimgrey,dimgrey,11
ENSG00000145287,gainsboro,gainsboro,13
ENSG00000145293,silver,silver,29
ENSG00000145331,dimgrey,dimgrey,11
ENSG00000145332,darksalmon,darksalmon,10
ENSG00000145335,silver,silver,29
ENSG00000145348,dimgrey,dimgrey,11
ENSG00000145349,silver,silver,29
ENSG00000145354,dimgrey,dimgrey,11
ENSG00000145358,gainsboro,gainsboro,13
ENSG00000145362,darkgrey,darkgrey,7
ENSG00000145365,silver,silver,29
ENSG00000145375,silver,silver,29
ENSG00000145386,dimgrey,dimgrey,11
ENSG00000145388,gainsboro,gainsboro,13
ENSG00000145390,darkgrey,darkgrey,7
ENSG00000145391,dimgrey,dimgrey,11
ENSG00000145414,firebrick,firebrick,12
ENSG00000145416,silver,silver,29
ENSG00000145425,dimgrey,dimgrey,11
ENSG00000145431,darkgrey,darkgrey,7
ENSG00000145439,dimgrey,dimgrey,11
ENSG00000145476,dimgrey,dimgrey,11
ENSG00000145494,dimgrey,dimgrey,11
ENSG00000145495,lightcoral,lightcoral,14
ENSG00000145526,dimgrey,dimgrey,11
ENSG00000145545,silver,silver,29
ENSG00000145555,dimgrey,dimgrey,11
ENSG00000145569,silver,silver,29
ENSG00000145592,dimgrey,dimgrey,11
ENSG00000145604,silver,silver,29
ENSG00000145623,silver,silver,29
ENSG00000145632,darkgrey,darkgrey,7
ENSG00000145675,firebrick,firebrick,12
ENSG00000145685,darkgrey,darkgrey,7
ENSG00000145687,silver,silver,29
ENSG00000145703,darkgrey,darkgrey,7
ENSG00000145715,dimgrey,dimgrey,11
ENSG00000145723,dimgrey,dimgrey,11
ENSG00000145725,gainsboro,gainsboro,13
ENSG00000145730,silver,silver,29
ENSG00000145734,dimgrey,dimgrey,11
ENSG00000145740,dimgrey,dimgrey,11
ENSG00000145741,silver,silver,29
ENSG00000145743,gainsboro,gainsboro,13
ENSG00000145757,dimgrey,dimgrey,11
ENSG00000145777,silver,silver,29
ENSG00000145779,darkgrey,darkgrey,7
ENSG00000145780,dimgrey,dimgrey,11
ENSG00000145781,dimgrey,dimgrey,11
ENSG00000145782,gainsboro,gainsboro,13
ENSG00000145808,silver,silver,29
ENSG00000145817,dimgrey,dimgrey,11
ENSG00000145819,darkgrey,darkgrey,7
ENSG00000145824,gainsboro,gainsboro,13
ENSG00000145833,gainsboro,gainsboro,13
ENSG00000145860,darkgrey,darkgrey,7
ENSG00000145861,dimgrey,dimgrey,11
ENSG00000145868,silver,silver,29
ENSG00000145882,darkgrey,darkgrey,7
ENSG00000145901,darkgrey,darkgrey,7
ENSG00000145907,darkgrey,darkgrey,7
ENSG00000145908,gainsboro,gainsboro,13
ENSG00000145912,dimgrey,dimgrey,11
ENSG00000145916,darkgrey,darkgrey,7
ENSG00000145919,silver,silver,29
ENSG00000145934,dimgrey,dimgrey,11
ENSG00000145945,dimgrey,dimgrey,11
ENSG00000145979,darkgrey,darkgrey,7
ENSG00000145982,dimgrey,dimgrey,11
ENSG00000145990,darkgrey,darkgrey,7
ENSG00000145996,dimgrey,dimgrey,11
ENSG00000146006,darkgrey,darkgrey,7
ENSG00000146007,darkgrey,darkgrey,7
ENSG00000146021,coral,coral,6
ENSG00000146054,dimgrey,dimgrey,11
ENSG00000146063,brown,brown,3
ENSG00000146066,darkgrey,darkgrey,7
ENSG00000146067,white,white,31
ENSG00000146072,darkgrey,darkgrey,7
ENSG00000146083,white,white,31
ENSG00000146085,coral,coral,6
ENSG00000146094,dimgrey,dimgrey,11
ENSG00000146122,darkgrey,darkgrey,7
ENSG00000146143,silver,silver,29
ENSG00000146197,silver,silver,29
ENSG00000146205,dimgrey,dimgrey,11
ENSG00000146223,gainsboro,gainsboro,13
ENSG00000146232,dimgrey,dimgrey,11
ENSG00000146243,darkgrey,darkgrey,7
ENSG00000146247,darkgrey,darkgrey,7
ENSG00000146250,maroon,maroon,16
ENSG00000146263,gainsboro,gainsboro,13
ENSG00000146267,maroon,maroon,16
ENSG00000146278,white,white,31
ENSG00000146281,silver,silver,29
ENSG00000146282,dimgrey,dimgrey,11
ENSG00000146350,darkgrey,darkgrey,7
ENSG00000146373,darkgrey,darkgrey,7
ENSG00000146374,maroon,maroon,16
ENSG00000146376,darkred,darkred,9
ENSG00000146386,silver,silver,29
ENSG00000146409,lightcoral,lightcoral,14
