Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,gene_set
gs_ind_0,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),16/42,0.07561280598768019,0.8771085494570902,1.6920166160303645,4.369006219703526,HCN2;CAPN1;MEF2C;CACNG8;FXYD5;ANK2;PTK2B;SHANK1;CHRM3;SCN1B;DAPK1;WWP2;DLG4;CNIH3;CACNG7;NEDD4L,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Monoatomic Ion Transport (GO:0043269),6/12,0.07518876773982759,0.8771085494570902,2.715289445547579,7.026499560801675,KCNJ15;KCNJ14;RAB11B;KCNJ2;WWP2;NEDD4L,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637),4/6,0.04871291378061686,0.8503354538568472,4.886734849641276,14.766789679874556,OAS3;GSTP1;OAS1;LGALS9,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Monocyte Chemotaxis (GO:0090025),3/14,0.7712389141216517,0.9843842258195671,0.8251713453512829,0.21434409733309098,CREB3;SERPINE1;LYN,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Monocyte Differentiation (GO:0045655),3/9,0.45348709257234665,0.9843842258195671,1.4607402364154995,1.1551365390107247,ZFP36L1;CTNNBIP1;CSF1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Mononuclear Cell Migration (GO:0071675),5/15,0.37879923444278363,0.9843842258195671,1.4212202517287262,1.3796480509942437,LYN;CSF1;MAPK3;CMKLR1;MSN,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Monooxygenase Activity (GO:0032768),2/10,0.7969416050884341,0.9843842258195671,0.7974604029254723,0.1810026748382224,GDNF;HM13,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Morphogenesis Of A Branching Structure (GO:0060688),2/3,0.17856315498193998,0.9213873728358398,4.522501906941266,7.791424765368894,GDNF;LRRK2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Morphogenesis Of An Epithelium (GO:1905330),1/6,0.8479453694405474,0.9843842258195671,0.7394872932466344,0.12197034501620622,BTBD7,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Multicellular Organism Growth (GO:0040014),2/10,0.7969416050884341,0.9843842258195671,0.7974604029254723,0.1810026748382224,STAT5A;BBS2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Multicellular Organismal Development (GO:2000026),15/51,0.39604648476455045,0.9843842258195671,1.1523445449910514,1.0673288152852052,ACTR5;NFRKB;BRPF1;INO80B;RUVBL1;SCX;KAT6A;RAB14;KAT2A;TRIP12;BLTP1;EHMT1;GBX2;DHX36;ZZZ3,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Muscle Cell Differentiation (GO:0051147),7/17,0.1468977096722523,0.8984904513491335,1.939212048455746,3.719445140897198,LAMA1;MAPK12;PTBP1;MYOCD;MAPK11;HDAC9;LAMA2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Muscle Contraction (GO:0006937),6/15,0.194087842187037,0.9213873728358398,1.8572025757076362,3.0447804137070476,CNN1;CACNB1;TNNC2;PLCE1;MYL9;PPP1R12B,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Muscle Organ Development (GO:0048634),1/3,0.6100049962143954,0.9843842258195671,1.6274210767119108,0.8044149228997388,TGFB1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Muscle System Process (GO:0090257),3/7,0.2847276155672746,0.962024078827154,2.1104328806144768,2.651172827381693,MYL9;TNNC2;PPP1R12B,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Myelination (GO:0031641),5/18,0.5570308597986315,0.9843842258195671,1.1050202745117998,0.6465856372056137,TNFRSF1B;TNFRSF21;NSUN5;EIF2AK3;TMEM98,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Myeloid Cell Differentiation (GO:0045637),8/22,0.21989401827092073,0.962024078827154,1.5912609949037402,2.4101391532617966,MEF2C;LYN;MEIS2;HOXA5;PTK2B;RBM15;PRMT1;LEO1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Myeloid Leukocyte Differentiation (GO:0002761),1/6,0.8479453694405474,0.9843842258195671,0.7394872932466344,0.12197034501620622,UBASH3B,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002886),2/5,0.40799259067797955,0.9843842258195671,1.9377792306854091,1.7372312201976665,DNASE1;LYN,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Myoblast Differentiation (GO:0045661),10/41,0.6999111515319276,0.9843842258195671,0.9036549931182138,0.32242579894981077,BMP4;ZFP36L1;TRIP4;MEF2C;SOX4;FLOT2;TGFB1;HIF1AN;SMARCD2;RIPOR2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Myoblast Fusion (GO:1901739),5/8,0.03726359607881838,0.8274606992668525,4.267020046681064,14.037379723950824,EHD1;CFLAR;PLEKHO1;EHD2;RIPOR2,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Myosin-Light-Chain-Phosphatase Activity (GO:0035507),3/4,0.06235392280774208,0.8619258939716828,6.333435067907828,17.574830694639644,ROCK2;ROCK1;NUAK1,ME_darkgrey,GO_Biological_Process_2023
gs_ind_0,Regulation Of Myotube Differentiation (GO:0010830),3/16,0.8471148210197157,0.9843842258195671,0.7027654848500263,0.11660216862569792,HDAC9;HDAC1;HDAC3,ME_darkgrey,GO_Biological_Process_2023
