Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,gene_set
gs_ind_0,Positive Regulation Of Cellular Process (GO:0048522),1/393,0.25580602947739206,0.2572677782172629,5.292993630573249,7.216127806586423,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Chemotaxis (GO:0050921),1/26,0.01906566790255664,0.045966541792465315,84.01038062283737,332.66985435902967,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Cytokine Production (GO:0001819),1/178,0.12420067879789379,0.1349340707927735,11.91797845898923,24.859194553355152,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Cytoskeleton Organization (GO:0051495),1/57,0.04137502679383955,0.061193316938787906,37.81936491410723,120.45761951103255,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of DNA Biosynthetic Process (GO:2000573),1/59,0.04279872705511222,0.061742425915571726,36.52036199095023,115.084678187935,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of DNA Metabolic Process (GO:0051054),1/98,0.07018782632618722,0.08638501701684581,21.84162895927602,58.024043334932074,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),1/85,0.061136558753429535,0.07797126333770724,25.229028889662374,70.50618571842612,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Interleukin-17 Production (GO:0032740),1/12,0.008840084072763066,0.03885806104793106,186.49872122762147,881.8515367137886,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),1/362,0.23798759086970248,0.24352218600620718,5.762020990969002,8.271592863026918,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Kinase Activity (GO:0033674),1/73,0.052712116466747456,0.07081933204692789,29.434077079107507,86.62183788959155,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Lipid Kinase Activity (GO:0090218),1/18,0.013234021442846022,0.041657286465479296,122.49579831932773,529.789964811597,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Locomotion (GO:0040017),1/18,0.013234021442846022,0.041657286465479296,122.49579831932773,529.789964811597,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),1/38,0.027755703608004216,0.05039379537167862,57.07058823529412,204.55890409035047,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of MAP Kinase Activity (GO:0043406),1/63,0.04564049040295063,0.06426181048735449,34.17176470588235,105.48687108472652,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of MAPK Cascade (GO:0043410),1/169,0.11826680333232972,0.12928544960552815,12.56397277011695,26.82172186820177,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),1/101,0.07226553215322677,0.08771540454460629,21.184372256365233,55.659989081923555,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Microtubule Nucleation (GO:0090063),1/5,0.003691849327179952,0.03885806104793106,476.88235294117646,2671.3174330690954,PDE4DIP,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Microtubule Polymerization (GO:0031116),1/23,0.016882400457277957,0.04369562471295471,95.23529411764706,388.70129039095383,PDE4DIP,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Mitotic Nuclear Division (GO:0045840),1/23,0.016882400457277957,0.04369562471295471,95.23529411764706,388.70129039095383,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of NK T Cell Activation (GO:0051135),1/4,0.0029544502025043453,0.03885806104793106,613.1848739495798,3571.4601641240915,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of NK T Cell Proliferation (GO:0051142),1/3,0.0022165659867180235,0.03885806104793106,858.5294117647059,5247.156739353631,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Natural Killer Cell Activation (GO:0032816),1/11,0.008106072779802881,0.03885806104793106,204.27731092436974,983.6242129663196,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Natural Killer Cell Proliferation (GO:0032819),1/4,0.0029544502025043453,0.03885806104793106,613.1848739495798,3571.4601641240915,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Neurogenesis (GO:0050769),1/53,0.038521978225407004,0.05844713937647959,40.714285714285715,132.5871437439666,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Nuclear Division (GO:0051785),1/12,0.008840084072763066,0.03885806104793106,186.49872122762147,881.8515367137886,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Organelle Organization (GO:0010638),1/28,0.020518784155064,0.04721338269380216,77.88770053475936,302.7038896753127,PLXNA3,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Phosphatase Activity (GO:0010922),1/15,0.01103922188861678,0.03885806104793106,147.8762677484787,666.3749320803257,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552),1/16,0.011771303398980519,0.0406225372200112,138.3244781783681,614.4498676909915,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068),1/42,0.030637136958918246,0.05039379537167862,51.55279943302622,179.689467219298,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Phospholipase Activity (GO:0010518),1/15,0.01103922188861678,0.03885806104793106,147.8762677484787,666.3749320803257,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Phospholipase C Activity (GO:0010863),1/22,0.016153685385964796,0.04369562471295471,99.67305061559507,411.21184111938106,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516),1/13,0.009573612503265912,0.03885806104793106,171.56470588235294,797.560510776696,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Phosphorylation (GO:0042327),1/164,0.1149547874976853,0.12724555094083403,12.953588774959526,28.02141541929881,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Protein Dephosphorylation (GO:0035307),1/29,0.021244624496159468,0.04721338269380216,75.14860681114551,289.44623516675057,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Protein Localization (GO:1903829),1/68,0.04918214726536131,0.06815793636774481,31.627450980392158,95.26898530261559,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Protein Localization To Nucleus (GO:1900182),1/63,0.04564049040295063,0.06426181048735449,34.17176470588235,105.48687108472652,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),1/79,0.05693269932772572,0.07477727672895318,27.17085050580742,77.86854437575073,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),1/33,0.024143207059330648,0.04721338269380216,65.87782805429865,245.31270844210303,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427),1/19,0.013964658531041355,0.041657286465479296,115.86486486486487,494.88496903236705,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894),1/19,0.013964658531041355,0.041657286465479296,115.86486486486487,494.88496903236705,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Response To External Stimulus (GO:0032103),1/88,0.06323223531288202,0.08006383751846932,24.35798319327731,67.2509558261057,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911),1/10,0.007371578346284553,0.03885806104793106,225.79876160990713,1108.6997915306843,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),1/35,0.02558963491580608,0.04842769618475129,62.04859335038363,227.4433317514654,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of T Cell Activation (GO:0050870),1/59,0.04279872705511222,0.061742425915571726,36.52036199095023,115.084678187935,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of T Cell Proliferation (GO:0042102),1/28,0.020518784155064,0.04721338269380216,77.88770053475936,302.7038896753127,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of T-helper 17 Type Immune Response (GO:2000318),1/7,0.005165193419313138,0.03885806104793106,330.09502262443436,1738.2185719270344,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Transferase Activity (GO:0051347),1/109,0.07778591971492184,0.09188135483104862,19.609379235565193,50.07833159964656,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Positive Regulation Of Type II Interferon Production (GO:0032729),1/33,0.024143207059330648,0.04721338269380216,65.87782805429865,245.31270844210303,TYK2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Protein Autophosphorylation (GO:0046777),1/122,0.08669429319880466,0.10172130401993079,17.492374727668846,42.775279754656665,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Protein Phosphorylation (GO:0006468),1/382,0.24952621557834953,0.2523943329987903,5.4506977102767715,7.566611123177191,PDGFRB,ME_tan,GO_Biological_Process_2023
gs_ind_0,Protein-Containing Complex Assembly (GO:0065003),1/257,0.1747830517094526,0.18310605417180748,8.192982456140351,14.29028011626988,PDE4DIP,ME_tan,GO_Biological_Process_2023
gs_ind_0,Protein-Containing Complex Organization (GO:0043933),1/97,0.06949433916591008,0.08613382882535334,22.069795793965255,58.84933075394672,PDE4DIP,ME_tan,GO_Biological_Process_2023
gs_ind_0,Purine Nucleoside Bisphosphate Metabolic Process (GO:0034032),1/10,0.007371578346284553,0.03885806104793106,225.79876160990713,1108.6997915306843,ACSF2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Purine Ribonucleotide Metabolic Process (GO:0009150),1/46,0.0335109769793175,0.054109467416145696,47.005171299288946,159.62402559488365,ACSF2,ME_tan,GO_Biological_Process_2023
gs_ind_0,Receptor Signaling Pathway Via JAK-STAT (GO:0007259),1/24,0.017610635716198503,0.044919882406535314,91.17521902377972,368.27970926058293,TYK2,ME_tan,GO_Biological_Process_2023
