Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,gene_set
gs_ind_0,Neurotrophin TRKA Receptor Binding (GO:0005168),1/5,0.04160355272059104,0.27537589657915024,39.240650406504066,124.76838356758627,FRS2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,"Oxidoreductase Activity, Acting On The CH-OH Group Of Donors, NAD Or NADP As Acceptor (GO:0016616)",1/62,0.41031441651425565,0.5056100602905774,2.857703747769185,2.5457326408653937,HADHA,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),1/51,0.3522568987915926,0.47537581487409103,3.4833615068823955,3.634520389197562,NDUFA7,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,PDZ Domain Binding (GO:0030165),1/41,0.29458390503515886,0.44996882197678106,4.34706413730804,5.312944446154272,GNG12,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Pentosyltransferase Activity (GO:0016763),1/33,0.2448080552967094,0.40997975525593505,5.420712945590995,7.628465376735735,TIPARP,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Phosphatase Activator Activity (GO:0019211),1/15,0.11973643084488943,0.3263404683811692,12.168040370058874,25.826207698315063,FRS2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Phosphatidylinositol 3-Kinase Regulator Activity (GO:0035014),1/11,0.08927056264141141,0.28201382288991333,16.809059233449478,40.61209051515593,SOCS2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Phosphatidylinositol Binding (GO:0035091),2/86,0.16471650868274898,0.3764966493498155,3.4938933745299794,6.301339463195282,EEA1;TRPV1,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Phosphoserine Residue Binding (GO:0050815),1/8,0.06573806083941089,0.28201382288991333,23.538536585365854,64.07371396291906,YWHAE,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Potassium Channel Regulator Activity (GO:0015459),1/28,0.2119479745127297,0.40997975525593505,6.408957871396896,9.942949772092838,YWHAE,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Promoter-Specific Chromatin Binding (GO:1990841),1/35,0.2575688412048068,0.416303127063583,5.105620360551431,6.925611916273789,FOXC2,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Protease Binding (GO:0002020),1/87,0.5237938650466599,0.6014053938541026,2.027548287043564,1.3111284130378102,SLC2A13,ME_darkred,GO_Molecular_Function_2023
gs_ind_0,Protein Heterodimerization Activity (GO:0046982),2/140,0.3324469917118994,0.4662943753198615,2.1220501147054116,2.336960432413879,YWHAE;ATP1B1,ME_darkred,GO_Molecular_Function_2023
