#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HSPA8	RPS27	9606.ENSP00000437125	9606.ENSP00000499044	0	0	0	0	0.157	0.334	0	0.197	0.510
HSPA8	RPL26	9606.ENSP00000437125	9606.ENSP00000463784	0	0	0	0	0.330	0.292	0	0.136	0.554
HSPB2	NEFM	9606.ENSP00000302476	9606.ENSP00000221166	0	0	0	0	0.085	0.052	0	0.368	0.404
HSPB2	IGFBP2	9606.ENSP00000302476	9606.ENSP00000233809	0	0	0	0	0.051	0	0	0.474	0.479
HSPB2	PXN	9606.ENSP00000302476	9606.ENSP00000267257	0	0	0	0	0	0	0	0.481	0.481
HSPB2	TNFRSF21	9606.ENSP00000302476	9606.ENSP00000296861	0	0	0	0	0	0	0	0.454	0.454
HSPB2	PRDX2	9606.ENSP00000302476	9606.ENSP00000301522	0	0	0	0	0.055	0	0	0.417	0.426
HSPB2	MAP2K3	9606.ENSP00000302476	9606.ENSP00000345083	0	0	0	0	0	0	0	0.482	0.482
HSPB2	HSPB7	9606.ENSP00000302476	9606.ENSP00000364870	0	0	0	0.662	0.414	0	0	0.477	0.681
HSPB2	MAPK11	9606.ENSP00000302476	9606.ENSP00000333685	0	0	0	0	0.107	0.094	0.900	0.604	0.963
IGFBP2	PTEN	9606.ENSP00000233809	9606.ENSP00000361021	0	0	0	0	0	0	0	0.437	0.437
IGFBP2	LTBP3	9606.ENSP00000233809	9606.ENSP00000301873	0	0	0	0	0.054	0	0	0.468	0.476
IGFBP2	TUBGCP5	9606.ENSP00000233809	9606.ENSP00000480316	0	0	0	0	0	0	0	0.915	0.915
IL13RA2	SOCS1	9606.ENSP00000361004	9606.ENSP00000496577	0	0	0	0	0.062	0	0	0.460	0.471
IL17RC	IL17RE	9606.ENSP00000295981	9606.ENSP00000373325	0	0	0.121	0.572	0.097	0	0	0.950	0.957
IMP3	NOP53	9606.ENSP00000326981	9606.ENSP00000246802	0	0	0	0	0.406	0.091	0	0.106	0.475
IMP3	RPL35	9606.ENSP00000326981	9606.ENSP00000259469	0.120	0	0	0	0.845	0.840	0	0.349	0.983
IMP3	MARS1	9606.ENSP00000326981	9606.ENSP00000262027	0	0	0	0	0.154	0.071	0	0.349	0.443
IMP3	RPS3	9606.ENSP00000326981	9606.ENSP00000278572	0.120	0	0	0	0.840	0.840	0	0.349	0.983
IMP3	MRPL49	9606.ENSP00000326981	9606.ENSP00000279242	0	0	0	0	0.306	0.638	0	0	0.738
IMP3	RPS23	9606.ENSP00000326981	9606.ENSP00000296674	0.111	0	0	0	0.712	0.987	0.400	0.281	0.998
IMP3	RPS15A	9606.ENSP00000326981	9606.ENSP00000318646	0.061	0	0	0	0.519	0.931	0.400	0.164	0.981
IMP3	MT-ATP6	9606.ENSP00000326981	9606.ENSP00000354632	0.116	0	0	0	0.339	0	0	0.129	0.447
IMP3	UBL7	9606.ENSP00000326981	9606.ENSP00000457703	0	0	0	0	0.209	0.312	0	0.075	0.452
IMP3	REXO4	9606.ENSP00000326981	9606.ENSP00000361010	0	0	0	0	0.657	0	0	0	0.657
IMP3	SURF6	9606.ENSP00000326981	9606.ENSP00000361092	0	0	0	0	0.670	0	0	0.125	0.699
IMP3	POLR2E	9606.ENSP00000326981	9606.ENSP00000478303	0	0	0	0	0.705	0.091	0	0.162	0.755
IMP3	RPL12	9606.ENSP00000326981	9606.ENSP00000354739	0.082	0	0	0	0.614	0.497	0	0.194	0.837
IMP3	RPL7	9606.ENSP00000326981	9606.ENSP00000339795	0.095	0	0	0	0.624	0.516	0	0.226	0.855
IMP3	RPSA	9606.ENSP00000326981	9606.ENSP00000389351	0.086	0	0	0	0.605	0.600	0	0.194	0.868
IMP3	RPL26	9606.ENSP00000326981	9606.ENSP00000463784	0.102	0	0	0	0.679	0.578	0	0.240	0.895
IMP3	RPL3	9606.ENSP00000326981	9606.ENSP00000346001	0.102	0	0	0	0.683	0.579	0	0.240	0.896
IMP3	RPS25	9606.ENSP00000326981	9606.ENSP00000435096	0	0	0	0	0.804	0.840	0	0.219	0.973
IMP3	RPS2	9606.ENSP00000326981	9606.ENSP00000341885	0.111	0	0	0	0.700	0.778	0.500	0.330	0.976
IMP3	RPL31	9606.ENSP00000326981	9606.ENSP00000386717	0	0	0	0	0.836	0.861	0	0.115	0.978
IMP3	RPS26	9606.ENSP00000326981	9606.ENSP00000348849	0	0	0	0	0.825	0.841	0	0.301	0.978
IMP3	MRPL20	9606.ENSP00000326981	9606.ENSP00000341082	0.054	0	0	0	0.852	0.843	0	0.349	0.983
IMP3	RPS27	9606.ENSP00000326981	9606.ENSP00000499044	0	0	0	0	0.642	0.951	0.400	0.156	0.989
IMP3	RPS3A	9606.ENSP00000326981	9606.ENSP00000346050	0	0	0	0	0.840	0.969	0.400	0.166	0.997
IMP3	WDR46	9606.ENSP00000326981	9606.ENSP00000363746	0	0	0	0	0.699	0.987	0.540	0.137	0.998
INCENP	NDC80	9606.ENSP00000378295	9606.ENSP00000261597	0	0	0	0	0.614	0	0	0.757	0.902
INCENP	PLK1	9606.ENSP00000378295	9606.ENSP00000300093	0	0	0	0	0.545	0.242	0.800	0.726	0.978
INCENP	PLK3	9606.ENSP00000378295	9606.ENSP00000361275	0	0	0	0	0.385	0.091	0	0.329	0.592
INCENP	TOP2A	9606.ENSP00000378295	9606.ENSP00000411532	0	0	0	0	0.297	0	0	0.298	0.486
INCENP	RACGAP1	9606.ENSP00000378295	9606.ENSP00000404190	0	0	0	0	0.701	0	0	0.743	0.920
ING3	INO80B	9606.ENSP00000320566	9606.ENSP00000233331	0	0	0	0	0.057	0.046	0.900	0	0.902
INTS8	POLR2K	9606.ENSP00000430338	9606.ENSP00000342889	0	0	0	0	0.110	0.838	0	0	0.849
INTS8	POLR2E	9606.ENSP00000430338	9606.ENSP00000478303	0	0	0	0	0.058	0.835	0	0	0.838
INTS8	POLR2A	9606.ENSP00000430338	9606.ENSP00000461879	0	0	0	0	0.101	0.800	0	0.588	0.919
ITGA3	PXN	9606.ENSP00000315190	9606.ENSP00000267257	0	0	0	0	0.078	0.046	0	0.598	0.616
ITGA3	PODXL	9606.ENSP00000315190	9606.ENSP00000367817	0	0	0	0	0.125	0.045	0	0.371	0.429
ITGA3	LAMB3	9606.ENSP00000315190	9606.ENSP00000375778	0	0	0	0	0.180	0	0.650	0.565	0.864
JMJD8	PDIA6	9606.ENSP00000399475	9606.ENSP00000385385	0	0	0	0	0	0.429	0	0	0.429
JMJD8	RIOX1	9606.ENSP00000399475	9606.ENSP00000477507	0	0	0	0	0.056	0	0	0.567	0.574
JPH2	SYPL2	9606.ENSP00000362071	9606.ENSP00000358888	0	0	0	0	0.086	0	0	0.756	0.768
JPH2	MTM1	9606.ENSP00000362071	9606.ENSP00000359423	0	0	0	0	0	0	0	0.531	0.531
KATNAL2	PSMC4	9606.ENSP00000245121	9606.ENSP00000157812	0.056	0	0.109	0.708	0.112	0.491	0	0.115	0.602
KATNAL2	UBL7	9606.ENSP00000245121	9606.ENSP00000457703	0	0	0	0	0.074	0.411	0	0.115	0.475
KATNAL2	TUBB4B	9606.ENSP00000245121	9606.ENSP00000341289	0	0	0	0	0.107	0.300	0	0.234	0.480
KATNAL2	PSMD3	9606.ENSP00000245121	9606.ENSP00000264639	0	0	0	0	0.146	0.523	0	0.204	0.647
KDELR1	SDF2L1	9606.ENSP00000329471	9606.ENSP00000248958	0	0	0	0	0.123	0	0	0.866	0.877
KDELR1	PREB	9606.ENSP00000329471	9606.ENSP00000260643	0	0	0	0	0.063	0.071	0	0.576	0.598
KDELR1	POMT2	9606.ENSP00000329471	9606.ENSP00000261534	0	0	0	0	0.093	0	0	0.606	0.628
KDM1B	RIOX1	9606.ENSP00000297792	9606.ENSP00000477507	0	0	0	0	0	0	0	0.446	0.446
KDM1B	NR1H3	9606.ENSP00000297792	9606.ENSP00000477707	0	0	0	0	0	0.054	0.500	0	0.506
KHSRP	SYMPK	9606.ENSP00000381216	9606.ENSP00000245934	0	0	0	0	0.283	0.202	0	0.107	0.444
KHSRP	MAPK11	9606.ENSP00000381216	9606.ENSP00000333685	0	0	0	0	0.086	0	0.750	0.237	0.810
KIAA0355	MCAM	9606.ENSP00000299505	9606.ENSP00000264036	0	0	0	0	0.044	0	0.400	0	0.401
KRT18	PTEN	9606.ENSP00000373489	9606.ENSP00000361021	0	0	0	0	0	0.059	0	0.592	0.599
KRT18	SQSTM1	9606.ENSP00000373489	9606.ENSP00000374455	0	0	0	0	0.042	0.075	0	0.456	0.475
KXD1	RPL35	9606.ENSP00000472836	9606.ENSP00000259469	0	0	0	0	0.049	0.507	0	0	0.511
KXD1	RPL7	9606.ENSP00000472836	9606.ENSP00000339795	0	0	0	0	0.054	0.429	0	0	0.436
KXD1	RPL3	9606.ENSP00000472836	9606.ENSP00000346001	0	0	0	0	0.093	0.429	0	0	0.460
KXD1	RPL31	9606.ENSP00000472836	9606.ENSP00000386717	0	0	0	0	0.049	0.507	0	0	0.511
KXD1	NACAD	9606.ENSP00000472836	9606.ENSP00000420477	0	0	0	0	0	0.401	0	0	0.400
KXD1	RPL26	9606.ENSP00000472836	9606.ENSP00000463784	0	0	0	0	0.085	0.429	0	0	0.455
LAMB3	NFKBIE	9606.ENSP00000375778	9606.ENSP00000275015	0	0	0	0	0.069	0.071	0	0.389	0.426
LAMB3	LTBP3	9606.ENSP00000375778	9606.ENSP00000301873	0	0	0	0	0.047	0	0	0.443	0.446
LAMB3	MMP14	9606.ENSP00000375778	9606.ENSP00000308208	0	0	0	0	0.150	0	0.400	0.219	0.567
LDB1	NUDCD1	9606.ENSP00000501277	9606.ENSP00000239690	0	0	0	0	0	0.619	0	0	0.619
LEPR	UCP2	9606.ENSP00000330393	9606.ENSP00000499695	0	0	0	0	0	0	0	0.585	0.585
LEPR	PTPN1	9606.ENSP00000330393	9606.ENSP00000360683	0	0	0	0	0	0	0	0.740	0.740
LETMD1	LMBR1L	9606.ENSP00000389903	9606.ENSP00000267102	0	0	0	0	0.107	0.292	0	0.172	0.430
LMBR1L	TRMT10B	9606.ENSP00000267102	9606.ENSP00000297994	0	0	0	0	0.174	0	0	0.350	0.440
LRFN3	PTPRE	9606.ENSP00000246529	9606.ENSP00000254667	0	0	0	0	0.055	0.400	0	0.160	0.482
LRP8	PTEN	9606.ENSP00000303634	9606.ENSP00000361021	0	0	0	0	0.082	0.045	0	0.518	0.541
LRSAM1	SBF1	9606.ENSP00000322937	9606.ENSP00000370196	0	0	0	0	0.085	0	0	0.393	0.421
LTBP3	MEN1	9606.ENSP00000301873	9606.ENSP00000337088	0	0	0	0	0.067	0.071	0	0.391	0.426
LTBP3	LTBP4	9606.ENSP00000301873	9606.ENSP00000311905	0	0	0	0.746	0.232	0	0.400	0.457	0.728
LXN	RPS3	9606.ENSP00000264265	9606.ENSP00000278572	0	0	0	0	0.042	0.292	0	0.515	0.642
MAF1	SLC38A9	9606.ENSP00000318604	9606.ENSP00000380074	0	0	0	0	0	0	0.400	0.135	0.458
MAF1	RING1	9606.ENSP00000318604	9606.ENSP00000363787	0	0	0	0	0.068	0	0.500	0	0.514
MAF1	POLR2K	9606.ENSP00000318604	9606.ENSP00000342889	0	0	0	0	0.093	0.410	0	0.199	0.535
MAF1	POLR2E	9606.ENSP00000318604	9606.ENSP00000478303	0	0	0	0	0.082	0.414	0	0.239	0.555
MAGOH	UPF3B	9606.ENSP00000360525	9606.ENSP00000276201	0	0	0	0	0.085	0.999	0.900	0.964	0.999
MAGOH	RPS3	9606.ENSP00000360525	9606.ENSP00000278572	0	0	0	0	0.216	0.592	0	0.113	0.692
MAGOH	RPL7	9606.ENSP00000360525	9606.ENSP00000339795	0	0	0	0	0.165	0.591	0	0.058	0.650
MAGOH	RPL3	9606.ENSP00000360525	9606.ENSP00000346001	0	0	0	0	0.188	0.591	0	0.103	0.676
MAGOH	UPF2	9606.ENSP00000360525	9606.ENSP00000348708	0	0	0	0	0.126	0	0.900	0.809	0.981
MAGOH	TAF15	9606.ENSP00000360525	9606.ENSP00000474096	0	0	0	0	0.438	0	0	0	0.438
MAGOH	POLR2A	9606.ENSP00000360525	9606.ENSP00000461879	0	0	0	0	0.054	0.065	0	0.448	0.469
MAGOH	RPL26	9606.ENSP00000360525	9606.ENSP00000463784	0	0	0	0	0.180	0.509	0	0	0.580
MAGOH	PRMT1	9606.ENSP00000360525	9606.ENSP00000406162	0	0	0	0	0.098	0.591	0	0.071	0.627
MAP1LC3A	VAC14	9606.ENSP00000363970	9606.ENSP00000261776	0	0	0	0	0	0	0	0.760	0.760
MAP1LC3A	MTERF3	9606.ENSP00000363970	9606.ENSP00000287025	0	0	0	0	0	0	0.500	0.057	0.508
MAP1LC3A	TP53INP1	9606.ENSP00000363970	9606.ENSP00000344215	0	0	0	0	0.044	0.359	0	0.155	0.437
MAP1LC3A	MIB2	9606.ENSP00000363970	9606.ENSP00000426103	0	0	0	0	0.120	0.418	0	0.167	0.537
MAP1LC3A	SQSTM1	9606.ENSP00000363970	9606.ENSP00000374455	0	0	0	0	0.093	0.995	0.500	0.969	0.999
MAP2K3	MAPK11	9606.ENSP00000345083	9606.ENSP00000333685	0	0	0.145	0.604	0.062	0.624	0.900	0.331	0.976
MAP2K3	NF1	9606.ENSP00000345083	9606.ENSP00000351015	0	0	0	0	0.042	0.310	0	0.167	0.401
MAP2K3	PTEN	9606.ENSP00000345083	9606.ENSP00000361021	0	0	0	0	0.067	0.317	0	0.370	0.564
MAP2K3	MAP3K3	9606.ENSP00000345083	9606.ENSP00000354927	0	0	0.109	0.633	0.104	0.292	0.900	0.558	0.970
MAP2K7	MAPK11	9606.ENSP00000381070	9606.ENSP00000333685	0	0	0.121	0.578	0.099	0	0.900	0.192	0.927
MAP2K7	MAP3K3	9606.ENSP00000381070	9606.ENSP00000354927	0	0	0	0.619	0.107	0.328	0	0.190	0.472
MAP2K7	VRK2	9606.ENSP00000381070	9606.ENSP00000408002	0	0	0	0	0	0.292	0	0.504	0.633
MAP3K3	SQSTM1	9606.ENSP00000354927	9606.ENSP00000374455	0	0	0	0	0.043	0.510	0.900	0.509	0.973
MAPK11	NEFM	9606.ENSP00000333685	9606.ENSP00000221166	0	0	0	0	0.062	0.068	0.900	0.052	0.906
MAPK11	PTEN	9606.ENSP00000333685	9606.ENSP00000361021	0	0	0	0	0	0.175	0	0.331	0.424
MAPK11	SQSTM1	9606.ENSP00000333685	9606.ENSP00000374455	0	0	0	0	0.071	0.068	0	0.471	0.502
MAPK11	RING1	9606.ENSP00000333685	9606.ENSP00000363787	0	0	0	0	0.086	0	0.500	0	0.523
MAPK11	PTPN1	9606.ENSP00000333685	9606.ENSP00000360683	0	0	0	0	0	0.145	0	0.467	0.525
MAPK11	PLXNB2	9606.ENSP00000333685	9606.ENSP00000352288	0	0.030	0	0	0.100	0	0	0.635	0.657
MARS1	RPL31	9606.ENSP00000262027	9606.ENSP00000386717	0	0	0	0	0.307	0.132	0	0.102	0.412
MARS1	RPL26	9606.ENSP00000262027	9606.ENSP00000463784	0.051	0	0	0	0.270	0.092	0	0.178	0.413
MARS1	TOP2A	9606.ENSP00000262027	9606.ENSP00000411532	0	0	0	0	0.157	0	0	0.349	0.428
MARS1	RPS3A	9606.ENSP00000262027	9606.ENSP00000346050	0	0	0	0	0.346	0.081	0	0.155	0.448
MARS1	MRPL20	9606.ENSP00000262027	9606.ENSP00000341082	0.045	0	0	0	0.207	0	0	0.349	0.463
MARS1	RPS23	9606.ENSP00000262027	9606.ENSP00000296674	0.043	0	0	0	0.279	0.068	0	0.284	0.478
MARS1	RPL12	9606.ENSP00000262027	9606.ENSP00000354739	0.052	0	0	0	0.266	0	0	0.312	0.479
MARS1	TMEM179B	9606.ENSP00000262027	9606.ENSP00000333697	0.114	0	0	0	0.191	0.054	0	0.349	0.499
MARS1	RPL3	9606.ENSP00000262027	9606.ENSP00000346001	0	0	0	0	0.293	0.094	0	0.304	0.515
MARS1	RPL7	9606.ENSP00000262027	9606.ENSP00000339795	0	0	0	0	0.410	0.179	0	0.244	0.601
MARS1	PPA1	9606.ENSP00000262027	9606.ENSP00000362329	0	0	0	0	0.177	0.093	0	0.545	0.631
MARS1	RPS2	9606.ENSP00000262027	9606.ENSP00000341885	0.042	0	0	0	0.501	0.114	0	0.306	0.667
MARS1	RPS3	9606.ENSP00000262027	9606.ENSP00000278572	0.060	0	0	0	0.475	0.220	0	0.350	0.716
MARS1	RPSA	9606.ENSP00000262027	9606.ENSP00000389351	0	0	0	0	0.543	0.165	0	0.337	0.725
MCAM	PODXL	9606.ENSP00000264036	9606.ENSP00000367817	0	0	0	0	0.106	0.107	0	0.350	0.435
MCAM	MFGE8	9606.ENSP00000264036	9606.ENSP00000268150	0	0	0	0	0.074	0	0	0.463	0.481
MCCC2	SDHB	9606.ENSP00000343657	9606.ENSP00000364649	0.045	0	0	0	0.153	0	0	0.345	0.424
MCTS1	RPS3	9606.ENSP00000360365	9606.ENSP00000278572	0	0	0	0	0.146	0.810	0	0.044	0.831
MCTS1	RPS23	9606.ENSP00000360365	9606.ENSP00000296674	0	0	0	0	0.126	0.800	0	0	0.817
MCTS1	RPS15A	9606.ENSP00000360365	9606.ENSP00000318646	0	0	0	0	0.105	0.800	0	0	0.813
MCTS1	RPS2	9606.ENSP00000360365	9606.ENSP00000341885	0	0	0	0	0.214	0.800	0	0	0.836
MCTS1	RPS3A	9606.ENSP00000360365	9606.ENSP00000346050	0	0	0	0	0.121	0.810	0	0.051	0.828
MCTS1	RPS26	9606.ENSP00000360365	9606.ENSP00000348849	0	0	0	0	0.150	0.800	0	0.081	0.830
MCTS1	RPS27	9606.ENSP00000360365	9606.ENSP00000499044	0	0	0	0	0.099	0.801	0	0	0.813
MCTS1	RPS25	9606.ENSP00000360365	9606.ENSP00000435096	0	0	0	0	0.139	0.800	0	0	0.821
MCTS1	RPSA	9606.ENSP00000360365	9606.ENSP00000389351	0	0	0	0	0.225	0.801	0	0.074	0.845
MDK	NOX1	9606.ENSP00000385451	9606.ENSP00000362057	0	0	0	0	0	0	0	0.471	0.471
MEN1	PSMC4	9606.ENSP00000337088	9606.ENSP00000157812	0	0	0	0	0.130	0.070	0	0.502	0.562
MEN1	PRPF31	9606.ENSP00000337088	9606.ENSP00000324122	0	0	0	0	0.062	0	0.540	0.044	0.551
MEN1	RAD51C	9606.ENSP00000337088	9606.ENSP00000336701	0	0	0	0	0	0.086	0	0.500	0.523
MEN1	PTEN	9606.ENSP00000337088	9606.ENSP00000361021	0	0	0	0	0	0.047	0	0.512	0.515
MEN1	POLR2A	9606.ENSP00000337088	9606.ENSP00000461879	0	0	0	0	0.080	0.510	0	0.116	0.567
MEN1	SDHB	9606.ENSP00000337088	9606.ENSP00000364649	0	0	0	0	0.049	0.071	0	0.584	0.601
MEN1	TAF1	9606.ENSP00000337088	9606.ENSP00000406549	0	0	0	0	0.049	0.292	0.540	0.068	0.672
MEN1	NF1	9606.ENSP00000337088	9606.ENSP00000351015	0	0	0	0	0.055	0	0	0.679	0.684
METTL5	TRMT10B	9606.ENSP00000260953	9606.ENSP00000297994	0	0	0	0	0.049	0	0	0.437	0.442
MFGE8	TRAPPC2B	9606.ENSP00000268150	9606.ENSP00000469888	0	0	0	0	0	0	0	0.419	0.418
MFSD2B	S1PR3	9606.ENSP00000342501	9606.ENSP00000365006	0	0	0	0	0	0	0	0.658	0.658
MIB2	NEURL1B	9606.ENSP00000426103	9606.ENSP00000358815	0	0	0	0	0.095	0.505	0	0.510	0.761
MICOS13	NDUFB7	9606.ENSP00000468723	9606.ENSP00000215565	0	0	0	0	0.566	0	0	0.081	0.584
MICOS13	NDUFB9	9606.ENSP00000468723	9606.ENSP00000276689	0	0	0	0	0.422	0	0	0.109	0.463
MICOS13	NDUFA13	9606.ENSP00000468723	9606.ENSP00000423673	0	0	0	0	0.674	0	0	0.210	0.731
MMP14	PXN	9606.ENSP00000308208	9606.ENSP00000267257	0	0	0	0	0.074	0	0	0.450	0.469
MMP14	MMP16	9606.ENSP00000308208	9606.ENSP00000286614	0	0	0.061	0.954	0.056	0	0.500	0.406	0.701
MMP14	SH3PXD2B	9606.ENSP00000308208	9606.ENSP00000309714	0	0	0	0	0.284	0	0	0.816	0.862
MMP16	VRK2	9606.ENSP00000286614	9606.ENSP00000408002	0	0	0	0	0	0	0	0.477	0.477
MRPL20	NDUFB7	9606.ENSP00000341082	9606.ENSP00000215565	0	0	0	0	0.323	0	0	0.212	0.444
MRPL20	RPL35	9606.ENSP00000341082	9606.ENSP00000259469	0	0	0	0	0.915	0.970	0	0.353	0.998
MRPL20	NDUFB10	9606.ENSP00000341082	9606.ENSP00000268668	0	0	0	0	0.212	0	0	0.302	0.427
MRPL20	NDUFB9	9606.ENSP00000341082	9606.ENSP00000276689	0	0	0	0	0.296	0	0	0.566	0.682
MRPL20	RPS3	9606.ENSP00000341082	9606.ENSP00000278572	0	0	0	0	0.963	0.966	0	0.404	0.999
MRPL20	MRPL49	9606.ENSP00000341082	9606.ENSP00000279242	0	0	0	0	0.288	0.959	0	0.559	0.986
MRPL20	MTERF3	9606.ENSP00000341082	9606.ENSP00000287025	0	0	0	0	0.067	0.430	0	0.626	0.784
MRPL20	RPS23	9606.ENSP00000341082	9606.ENSP00000296674	0	0	0	0	0.833	0.842	0	0.348	0.981
MRPL20	TP53I13	9606.ENSP00000341082	9606.ENSP00000301057	0	0	0	0	0.342	0.250	0	0	0.485
MRPL20	RPS15A	9606.ENSP00000341082	9606.ENSP00000318646	0	0	0	0	0.602	0.508	0	0.204	0.830
MRPL20	NDUFA12	9606.ENSP00000341082	9606.ENSP00000330737	0	0	0	0	0.330	0	0	0.282	0.498
MRPL20	RPL7	9606.ENSP00000341082	9606.ENSP00000339795	0	0	0	0	0.685	0.752	0	0.308	0.941
MRPL20	MT-ND1	9606.ENSP00000341082	9606.ENSP00000354687	0.061	0	0	0	0.068	0	0	0.388	0.418
MRPL20	SDHB	9606.ENSP00000341082	9606.ENSP00000364649	0.061	0	0	0	0.224	0.216	0	0.104	0.419
MRPL20	MT-ND2	9606.ENSP00000341082	9606.ENSP00000355046	0.104	0	0	0	0.095	0	0	0.347	0.424
MRPL20	MTERF2	9606.ENSP00000341082	9606.ENSP00000447651	0	0	0	0	0	0.401	0	0.089	0.430
MRPL20	TIMM8B	9606.ENSP00000341082	9606.ENSP00000438455	0	0	0	0	0.368	0	0	0.292	0.534
MRPL20	RPL12	9606.ENSP00000341082	9606.ENSP00000354739	0	0	0	0	0.691	0.624	0	0.251	0.905
MRPL20	RPSA	9606.ENSP00000341082	9606.ENSP00000389351	0.104	0	0	0	0.687	0.624	0	0.251	0.910
MRPL20	MRPL28	9606.ENSP00000341082	9606.ENSP00000497004	0	0	0	0	0.161	0.939	0	0.137	0.952
MRPL20	RPL26	9606.ENSP00000341082	9606.ENSP00000463784	0	0	0	0	0.695	0.813	0	0.358	0.960
MRPL20	RPL3	9606.ENSP00000341082	9606.ENSP00000346001	0	0	0	0	0.813	0.785	0	0.357	0.971
MRPL20	RPS2	9606.ENSP00000341082	9606.ENSP00000341885	0	0	0	0	0.824	0.842	0	0.349	0.980
MRPL28	MRPL49	9606.ENSP00000497004	9606.ENSP00000279242	0	0	0	0	0.227	0.942	0	0	0.953
MRPL28	NDUFA13	9606.ENSP00000497004	9606.ENSP00000423673	0	0	0	0	0.433	0	0	0	0.433
MRPL49	RPS15A	9606.ENSP00000279242	9606.ENSP00000318646	0	0	0	0	0.118	0.420	0	0.065	0.480
MRPL49	RPL26	9606.ENSP00000279242	9606.ENSP00000463784	0	0	0	0	0.054	0.581	0	0.116	0.619
MRPL49	RPSA	9606.ENSP00000279242	9606.ENSP00000389351	0	0	0	0	0.120	0.585	0	0.074	0.632
MRPL49	RPL12	9606.ENSP00000279242	9606.ENSP00000354739	0	0	0	0	0.120	0.585	0	0.136	0.656
MRPL49	RPL3	9606.ENSP00000279242	9606.ENSP00000346001	0	0	0	0	0.113	0.786	0	0.102	0.814
MRPL49	TP53I13	9606.ENSP00000279242	9606.ENSP00000301057	0	0	0	0	0.402	0.747	0	0.130	0.856
MRPL49	RPS23	9606.ENSP00000279242	9606.ENSP00000296674	0	0	0	0	0.258	0.809	0	0.084	0.858
MRPL49	RPS2	9606.ENSP00000279242	9606.ENSP00000341885	0	0	0	0	0.142	0.840	0	0.069	0.861
MRS2	SLC41A2	9606.ENSP00000399585	9606.ENSP00000258538	0	0	0	0	0	0	0	0.692	0.692
MT-ATP6	UQCRC2	9606.ENSP00000354632	9606.ENSP00000268379	0	0	0	0	0.075	0	0	0.499	0.516
MT-ATP6	RPS3	9606.ENSP00000354632	9606.ENSP00000278572	0.086	0	0	0	0.613	0	0	0.776	0.914
MT-ATP6	RPS23	9606.ENSP00000354632	9606.ENSP00000296674	0.084	0	0	0	0.684	0	0	0.389	0.808
MT-ATP6	RPS15A	9606.ENSP00000354632	9606.ENSP00000318646	0.058	0	0	0	0.547	0	0	0.227	0.642
MT-ATP6	RPS2	9606.ENSP00000354632	9606.ENSP00000341885	0.108	0	0	0	0.614	0	0	0.542	0.828
MT-ATP6	RPL3	9606.ENSP00000354632	9606.ENSP00000346001	0.057	0	0	0	0.638	0	0.155	0.243	0.752
MT-ATP6	RPE	9606.ENSP00000354632	9606.ENSP00000352401	0.050	0	0	0	0.107	0	0	0.349	0.400
MT-ATP6	NDUFA13	9606.ENSP00000354632	9606.ENSP00000423673	0	0	0	0	0.245	0	0	0.240	0.402
MT-ATP6	TOP2A	9606.ENSP00000354632	9606.ENSP00000411532	0.117	0	0	0	0.042	0	0	0.357	0.409
MT-ATP6	RPL26	9606.ENSP00000354632	9606.ENSP00000463784	0.059	0	0	0	0.393	0	0	0.053	0.411
MT-ATP6	POLR2A	9606.ENSP00000354632	9606.ENSP00000461879	0	0	0	0	0.042	0	0	0.425	0.425
MT-ATP6	SUCLA2	9606.ENSP00000354632	9606.ENSP00000494360	0	0	0	0	0.140	0	0	0.389	0.452
MT-ATP6	RPSA	9606.ENSP00000354632	9606.ENSP00000389351	0.043	0	0	0	0.354	0	0	0.246	0.493
MT-ATP6	SDHB	9606.ENSP00000354632	9606.ENSP00000364649	0	0	0	0	0.276	0	0	0.579	0.682
MT-ATP6	R3HDM4	9606.ENSP00000354632	9606.ENSP00000355385	0	0	0	0	0.690	0	0	0.280	0.767
MT-ATP6	PPA1	9606.ENSP00000354632	9606.ENSP00000362329	0.041	0	0	0	0.135	0	0.650	0.301	0.770
MT-ATP6	SURF1	9606.ENSP00000354632	9606.ENSP00000361042	0	0	0	0	0.107	0	0	0.764	0.780
MT-ATP6	MT-ND1	9606.ENSP00000354632	9606.ENSP00000354687	0.189	0	0	0	0.999	0	0	0.956	0.999
MT-ATP6	MT-ND2	9606.ENSP00000354632	9606.ENSP00000355046	0.119	0	0	0	0.999	0	0	0.967	0.999
MT-ND1	NDUFB7	9606.ENSP00000354687	9606.ENSP00000215565	0	0	0	0	0.430	0.993	0.967	0.302	0.999
MT-ND1	UQCRC2	9606.ENSP00000354687	9606.ENSP00000268379	0	0	0	0	0.064	0.886	0.284	0.512	0.957
MT-ND1	NDUFB10	9606.ENSP00000354687	9606.ENSP00000268668	0	0	0	0	0.163	0.991	0.967	0.274	0.999
MT-ND1	NDUFB9	9606.ENSP00000354687	9606.ENSP00000276689	0	0	0	0	0.219	0.991	0.967	0.268	0.999
MT-ND1	RPS3	9606.ENSP00000354687	9606.ENSP00000278572	0	0	0	0	0.075	0	0	0.779	0.787
MT-ND1	NDUFA12	9606.ENSP00000354687	9606.ENSP00000330737	0	0	0	0	0.254	0.999	0.967	0.551	0.999
