gene_id,gene_symbol,gene_name,contrast,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction,dynamic_module,module,module_label,abs_log2FoldChange,neg_log10_padj,is_deg,is_priority_contrast,has_wgcna_module,regulation,selected_priority_deg,string_gene_label
ENSG00000108840,HDAC5,histone deacetylase 5,MC100_vs_MC1,256.8323438456378,-1.1840732349549978,0.3401302351742943,-3.4812348697793314,0.0004991076283552,0.0057959286511314,True,up_in_MC1,dimgrey,dimgrey,11,1.1840732349549978,2.2368769694069788,True,True,True,up_in_reference,True,HDAC5
ENSG00000007952,NOX1,NADPH oxidase 1,MC100_vs_MC1,90.90921201832664,-1.5135176671865258,0.4355533315145876,-3.474930755146422,0.0005109852347693,0.0059012905104372,True,up_in_MC1,darkgrey,darkgrey,7,1.5135176671865258,2.229053005260295,True,True,True,up_in_reference,True,NOX1
ENSG00000101160,CTSZ,cathepsin Z,MC100_vs_MC1,1213.8982821849556,-1.5616278645419823,0.4494875526850906,-3.4742405105844014,0.0005123016103392,0.0059035325765375,True,up_in_MC1,darkgrey,darkgrey,7,1.5616278645419823,2.228888035918534,True,True,True,up_in_reference,True,CTSZ
ENSG00000022976,ZNF839,zinc finger protein 839,MC100_vs_MC1,79.45312327173723,-1.9527900175966564,0.5623817728168669,-3.4723565236040463,0.0005159106962632,0.0059321272517877,True,up_in_MC1,gainsboro,gainsboro,13,1.9527900175966564,2.2267895413664376,True,True,True,up_in_reference,True,ZNF839
ENSG00000198888,MT-ND1,NADH dehydrogenase subunit 1,MC100_vs_MC1,38618.19054649298,1.0839322756060028,0.3126626892140106,3.4667784580592387,0.0005267358339092,0.00601714192026,True,up_in_MC100,dimgrey,dimgrey,11,1.0839322756060028,2.220609745121454,True,True,True,up_in_tested,True,MT-ND1
ENSG00000172594,SMPDL3A,sphingomyelin phosphodiesterase acid like 3A,MC100_vs_MC1,73.7673725928438,1.2938337623571667,0.3740049229575025,3.459403026371881,0.0005413741800293,0.0061642832771518,True,up_in_MC100,silver,silver,29,1.2938337623571667,2.2101174116672726,True,True,True,up_in_tested,True,SMPDL3A
ENSG00000183172,SMDT1,single-pass membrane protein with aspartate rich tail 1,MC100_vs_MC1,142.1205712415721,1.3362183160872732,0.3868980100005986,3.4536706872315155,0.0005530122203225,0.0062764202481264,True,up_in_MC100,dimgrey,dimgrey,11,1.3362183160872732,2.202287985204283,True,True,True,up_in_tested,True,SMDT1
ENSG00000163702,IL17RC,interleukin 17 receptor C,MC100_vs_MC1,41.68164528595307,-1.8240586250526736,0.5287392232717886,-3.449826577581232,0.0005609467838913,0.0063511143754682,True,up_in_MC1,darkgrey,darkgrey,7,1.8240586250526736,2.1971500661008827,True,True,True,up_in_reference,True,IL17RC
ENSG00000184983,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,MC100_vs_MC1,502.2250977157934,1.222557249022583,0.354434667111794,3.449316227966407,0.0005620081250414,0.0063511143754682,True,up_in_MC100,dimgrey,dimgrey,11,1.222557249022583,2.1971500661008827,True,True,True,up_in_tested,True,NDUFA6
ENSG00000128463,EMC4,ER membrane protein complex subunit 4,MC100_vs_MC1,25.91481192758572,2.4753753930015745,0.7194997779046353,3.440411615150865,0.0005808301090036,0.0065009718902415,True,up_in_MC100,dimgrey,dimgrey,11,2.4753753930015745,2.1870217118161412,True,True,True,up_in_tested,True,EMC4
ENSG00000113597,TRAPPC13,trafficking protein particle complex subunit 13,MC100_vs_MC1,117.0133560376393,1.2825341087556907,0.3729226031325561,3.43914286230543,0.0005835591911248,0.0065176499467355,True,up_in_MC100,dimgrey,dimgrey,11,1.2825341087556907,2.185908968553848,True,True,True,up_in_tested,True,TRAPPC13
ENSG00000175202,HIGD2B,HIG1 hypoxia inducible domain family member 2B,MC100_vs_MC1,23.051035195899512,-2.367187153873038,0.6918726448054857,-3.4214203605904268,0.0006229496636807,0.0068384003550346,True,up_in_MC1,darkgrey,darkgrey,7,2.367187153873038,2.1650454769684164,True,True,True,up_in_reference,True,HIGD2B
ENSG00000284862,CCDC39,coiled-coil domain 39 molecular ruler complex subunit,MC100_vs_MC1,36.912077035620534,-2.2118430817529338,0.647734079818944,-3.414739397950457,0.00063843062318,0.0069366033552812,True,up_in_MC1,gainsboro,gainsboro,13,2.2118430817529338,2.1588531383587077,True,True,True,up_in_reference,True,CCDC39
ENSG00000157766,ACAN,aggrecan,MC100_vs_MC1,144.79368448454218,-1.258838039397396,0.3717096769873836,-3.3866162689117267,0.0007076028552905,0.0075274920530956,True,up_in_MC1,dimgrey,dimgrey,11,1.258838039397396,2.1233496943072057,True,True,True,up_in_reference,True,ACAN
ENSG00000167315,ACAA2,acetyl-CoA acyltransferase 2,MC100_vs_MC1,145.8926593174684,1.2005256504984945,0.3546151860250747,3.3854321467598,0.0007106627676342,0.0075524070487675,True,up_in_MC100,dimgrey,dimgrey,11,1.2005256504984945,2.121914611100134,True,True,True,up_in_tested,True,ACAA2
ENSG00000244038,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit,MC100_vs_MC1,89.19378999495866,1.4768382247779603,0.4390001112647416,3.3640953313730355,0.0007679501181436,0.0080154793581239,True,up_in_MC100,dimgrey,dimgrey,11,1.4768382247779603,2.0960704999645015,True,True,True,up_in_tested,True,DDOST
ENSG00000142686,C1orf216,chromosome 1 open reading frame 216,MC100_vs_MC1,333.7968769288766,-1.0139405262482597,0.3018795183418484,-3.358758924148252,0.000782933363512,0.0081476181182097,True,up_in_MC1,darkgrey,darkgrey,7,1.0139405262482597,2.08896933473335,True,True,True,up_in_reference,True,C1orf216
ENSG00000110203,FOLR3,folate receptor gamma,MC100_vs_MC1,25.106759162496314,2.6863070829155085,0.7998634767823875,3.358456987837127,0.0007837891803416,0.0081484643936508,True,up_in_MC100,dimgrey,dimgrey,11,2.6863070829155085,2.088924227849005,True,True,True,up_in_tested,True,FOLR3
ENSG00000213339,QTRT1,queuine tRNA-ribosyltransferase catalytic subunit 1,MC100_vs_MC1,161.3873039047306,-1.2603877579527063,0.3755234933926497,-3.3563486176744664,0.0007897894490514,0.0081945342340697,True,up_in_MC1,darkgrey,darkgrey,7,1.2603877579527063,2.0864757260863955,True,True,True,up_in_reference,True,QTRT1
ENSG00000106367,AP1S1,adaptor related protein complex 1 subunit sigma 1,MC100_vs_MC1,1118.047350064195,-1.1945232259982326,0.3572373054977262,-3.3437807519400726,0.0008264502366722,0.0084747397076308,True,up_in_MC1,darkgrey,darkgrey,7,1.1945232259982326,2.0718736318004685,True,True,True,up_in_reference,True,AP1S1
ENSG00000129932,DOHH,deoxyhypusine hydroxylase,MC100_vs_MC1,328.38450216926884,-1.412086912138482,0.4248304910474936,-3.323883153153004,0.0008877338253692,0.0089547915404691,True,up_in_MC1,darkgrey,darkgrey,7,1.412086912138482,2.0479445196840422,True,True,True,up_in_reference,True,DOHH
ENSG00000105700,KXD1,KxDL motif containing 1,MC100_vs_MC1,128.8770085541345,1.220765759871834,0.3674978573386904,3.3218309589945756,0.0008942885474796,0.008995038057393,True,up_in_MC100,dimgrey,dimgrey,11,1.220765759871834,2.045996994844187,True,True,True,up_in_tested,True,KXD1
ENSG00000172061,LRRC15,leucine rich repeat containing 15,MC100_vs_MC1,136.5453934818942,-1.2236765609749949,0.3693964410476048,-3.312637656997073,0.0009242063170411,0.0092254029047341,True,up_in_MC1,darkgrey,darkgrey,7,1.2236765609749949,2.0350146576370074,True,True,True,up_in_reference,True,LRRC15
ENSG00000227057,WDR46,WD repeat domain 46,MC100_vs_MC1,105.3398498475599,1.174653094677679,0.3564479225919731,3.295440989348414,0.000982673394235,0.0096478886768731,True,up_in_MC100,dimgrey,dimgrey,11,1.174653094677679,2.01556771632526,True,True,True,up_in_tested,True,WDR46
ENSG00000135776,ABCB10,ATP binding cassette subfamily B member 10,MC100_vs_MC1,125.09328292650092,1.0686701904298457,0.3247976775613401,3.29026426067354,0.0010009333241814,0.0097779196877562,True,up_in_MC100,silver,silver,29,1.0686701904298457,2.0097535341930213,True,True,True,up_in_tested,True,ABCB10
ENSG00000223611,SUPT20HL2,SUPT20H like 2,MC100_vs_MC1,66.85046194437994,-1.7640740404712407,0.5365602037362325,-3.2877467023969627,0.0010099266028541,0.0098383683228038,True,up_in_MC1,darkgrey,darkgrey,7,1.7640740404712407,2.0070769226216805,True,True,True,up_in_reference,True,SUPT20HL2
ENSG00000253710,ALG11,"ALG11 alpha-1,2-mannosyltransferase",MC100_vs_MC1,286.0953452126373,-1.581385127141708,0.481090142829914,-3.2870869434978127,0.0010122957466096,0.0098523252082147,True,up_in_MC1,gainsboro,gainsboro,13,1.581385127141708,2.0064612612866384,True,True,True,up_in_reference,True,ALG11
ENSG00000225973,PIGBOS1,PIGB opposite strand 1,MC100_vs_MC1,121.65677090443226,1.0936383224358952,0.3336433942631019,3.2778659528127276,0.0010459505307782,0.0100958215911177,True,up_in_MC100,dimgrey,dimgrey,11,1.0936383224358952,1.9958583326916322,True,True,True,up_in_tested,True,PIGBOS1
ENSG00000185475,TMEM179B,transmembrane protein 179B,MC100_vs_MC1,34.71778905512842,1.5439062820761398,0.4716084251214006,3.273703775921115,0.0010614782372114,0.0101811040208411,True,up_in_MC100,dimgrey,dimgrey,11,1.5439062820761398,1.9922051253232473,True,True,True,up_in_tested,True,TMEM179B
ENSG00000182118,FAM89A,family with sequence similarity 89 member A,MC100_vs_MC1,81.44603566955902,1.225860954983624,0.3745864364808708,3.272571656625441,0.0010657385413396,0.0101933047213044,True,up_in_MC100,dimgrey,dimgrey,11,1.225860954983624,1.9916849926816595,True,True,True,up_in_tested,True,FAM89A
ENSG00000187866,PABIR1,PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1,MC100_vs_MC1,151.08067515049706,1.0252843506474678,0.3134693624212983,3.2707641433535075,0.0010725732363069,0.0102270294854307,True,up_in_MC100,dimgrey,dimgrey,11,1.0252843506474678,1.990250491940232,True,True,True,up_in_tested,True,PABIR1
ENSG00000165275,TRMT10B,tRNA methyltransferase 10B,MC100_vs_MC1,91.1148853516783,-1.069641786227001,0.3270720435801982,-3.270355284782155,0.001074124853284,0.0102270294854307,True,up_in_MC1,darkgrey,darkgrey,7,1.069641786227001,1.990250491940232,True,True,True,up_in_reference,True,TRMT10B
ENSG00000188015,S100A3,S100 calcium binding protein A3,MC100_vs_MC1,47.77743099020599,-1.7134715094452662,0.5248324283215658,-3.2647973276442035,0.0010954242669064,0.010401587285309,True,up_in_MC1,darkgrey,darkgrey,7,1.7134715094452662,1.9829003821771063,True,True,True,up_in_reference,True,S100A3
ENSG00000181222,POLR2A,RNA polymerase II subunit A,MC100_vs_MC1,26.01216567834553,-2.043770834141077,0.6276495386908215,-3.2562293256903563,0.0011290252178839,0.0106002630073259,True,up_in_MC1,darkgrey,darkgrey,7,2.043770834141077,1.974683359149068,True,True,True,up_in_reference,True,POLR2A
ENSG00000181004,BBS12,Bardet-Biedl syndrome 12,MC100_vs_MC1,49.320263134781065,1.6773976541678155,0.5162507571352896,3.249191659254523,0.0011573347215202,0.0107755031903664,True,up_in_MC100,silver,silver,29,1.6773976541678155,1.9675624401744778,True,True,True,up_in_tested,True,BBS12
ENSG00000172728,POFUT3,protein O-fucosyltransferase 3,MC100_vs_MC1,68.81657754972964,1.5700743921802447,0.4833313156455148,3.2484433376375095,0.0011603831742372,0.0107943336659156,True,up_in_MC100,silver,silver,29,1.5700743921802447,1.96680416149535,True,True,True,up_in_tested,True,POFUT3
ENSG00000255423,EBLN2,endogenous Bornavirus like nucleoprotein 2,MC100_vs_MC1,74.9973933909695,1.3868371104040718,0.4273672648685661,3.24507098322232,0.0011742134980367,0.0108940918984524,True,up_in_MC100,silver,silver,29,1.3868371104040718,1.9628089655029055,True,True,True,up_in_tested,True,EBLN2
ENSG00000197021,EOLA2,endothelium and lymphocyte associated ASCH domain 2,MC100_vs_MC1,50.12488960220086,1.6873773123835871,0.5235461284889696,3.222977347294313,0.0012686558621821,0.0114669487336929,True,up_in_MC100,dimgrey,dimgrey,11,1.6873773123835871,1.9405521291266472,True,True,True,up_in_tested,True,EOLA2
ENSG00000104936,DMPK,DM1 protein kinase,MC100_vs_MC1,62.25593118586149,1.3691930784693065,0.4269902228936755,3.206614589885465,0.0013430680218055,0.0120258882190777,True,up_in_MC100,dimgrey,dimgrey,11,1.3691930784693065,1.919882837249488,True,True,True,up_in_tested,True,DMPK
ENSG00000126562,WNK4,WNK lysine deficient protein kinase 4,MC100_vs_MC1,77.69580784938114,1.3977037908441583,0.4363823597563318,3.2029337565904616,0.00136035268477,0.0121393304465359,True,up_in_MC100,dimgrey,dimgrey,11,1.3977037908441583,1.9158052664233505,True,True,True,up_in_tested,True,WNK4
ENSG00000157349,DDX19B,DEAD-box helicase 19B,MC100_vs_MC1,98.35909265690547,1.5095821501545048,0.471453903537052,3.2019718976319074,0.0013649031286143,0.0121593105979269,True,up_in_MC100,dimgrey,dimgrey,11,1.5095821501545048,1.9150910477609573,True,True,True,up_in_tested,True,DDX19B
ENSG00000148832,PAOX,polyamine oxidase,MC100_vs_MC1,77.02874776877148,-1.506870887783474,0.4720824948472034,-3.1919651845408827,0.0014130836417327,0.0124619052763371,True,up_in_MC1,darkgrey,darkgrey,7,1.506870887783474,1.9044155541661913,True,True,True,up_in_reference,True,PAOX
ENSG00000101004,NINL,ninein like,MC100_vs_MC1,81.00098257995367,-1.402889894249744,0.440476140953286,-3.1849395774617566,0.0014478423491318,0.0127151497122003,True,up_in_MC1,darkgrey,darkgrey,7,1.402889894249744,1.895678521937373,True,True,True,up_in_reference,True,NINL
ENSG00000166341,DCHS1,dachsous cadherin-related 1,MC100_vs_MC1,115.26992643131685,-1.6283654559955203,0.5140657471027583,-3.1676210001792264,0.0015369173771674,0.0133305092540629,True,up_in_MC1,darkgrey,darkgrey,7,1.6283654559955203,1.8751532592879534,True,True,True,up_in_reference,True,DCHS1
ENSG00000161011,SQSTM1,sequestosome 1,MC100_vs_MC1,322.05670108689935,-1.5950974199547858,0.5036109132826039,-3.167320996992947,0.0015385039329834,0.0133332783187143,True,up_in_MC1,dimgrey,dimgrey,11,1.5950974199547858,1.8750630553363072,True,True,True,up_in_reference,True,SQSTM1
ENSG00000156103,MMP16,matrix metallopeptidase 16,MC100_vs_MC1,126.43029113139367,-1.1295901946311535,0.3577161706608517,-3.1577834251784793,0.0015897361578946,0.013659815029982,True,up_in_MC1,dimgrey,dimgrey,11,1.1295901946311535,1.8645551814745465,True,True,True,up_in_reference,True,MMP16
ENSG00000170846,MRFAP1L2,Morf4 family associated protein 1 like 2,MC100_vs_MC1,93.59646312636389,1.4341029458178154,0.4543325539579312,3.1565049286576228,0.0015967218889964,0.0136912070041824,True,up_in_MC100,dimgrey,dimgrey,11,1.4341029458178154,1.8635582631772527,True,True,True,up_in_tested,True,MRFAP1L2
ENSG00000184524,CEND1,cell cycle exit and neuronal differentiation 1,MC100_vs_MC1,66.3231138341646,-1.5387107808710692,0.4891802390320677,-3.145488427569538,0.001658097546054,0.0140684228080928,True,up_in_MC1,darkgrey,darkgrey,7,1.5387107808710692,1.8517545880049173,True,True,True,up_in_reference,True,CEND1
ENSG00000172244,C5orf34,chromosome 5 open reading frame 34,MC100_vs_MC1,43.94574526134212,1.838241860720976,0.5861994568839058,3.1358641485146093,0.0017134855666888,0.0144451776018701,True,up_in_MC100,dimgrey,dimgrey,11,1.838241860720976,1.8402771141840628,True,True,True,up_in_tested,True,C5orf34
ENSG00000198933,TBKBP1,TBK1 binding protein 1,MC100_vs_MC1,87.32531062307521,-1.1561303169909798,0.3689791052851937,-3.133321915606511,0.0017283976576413,0.014518759209866,True,up_in_MC1,darkgrey,darkgrey,7,1.1561303169909798,1.838070497364155,True,True,True,up_in_reference,True,TBKBP1
ENSG00000126243,LRFN3,leucine rich repeat and fibronectin type III domain containing 3,MC100_vs_MC1,86.38295301640495,-1.2194567182577027,0.3900435960487114,-3.1264626072861055,0.0017692300213505,0.0147496585218927,True,up_in_MC1,darkgrey,darkgrey,7,1.2194567182577027,1.8312180341789974,True,True,True,up_in_reference,True,LRFN3
ENSG00000160014,CALM3,calmodulin 3,MC100_vs_MC1,166.67223154094313,1.0850455725841262,0.3484130581646033,3.1142505918119476,0.0018441279250064,0.0152717988705933,True,up_in_MC100,dimgrey,dimgrey,11,1.0850455725841262,1.816109804229808,True,True,True,up_in_tested,True,CALM3
ENSG00000130158,DOCK6,dedicator of cytokinesis 6,MC100_vs_MC1,281.6874842775012,-1.0122897621523883,0.3255403550687442,-3.1095676661611544,0.0018736136338906,0.015444388483086,True,up_in_MC1,dimgrey,dimgrey,11,1.0122897621523883,1.811229282809538,True,True,True,up_in_reference,True,DOCK6
ENSG00000134058,CDK7,cyclin dependent kinase 7,MC100_vs_MC1,176.77378378513671,1.1768276186727231,0.3796262816562427,3.0999635049987355,0.0019354448850565,0.015890806600288,True,up_in_MC100,dimgrey,dimgrey,11,1.1768276186727231,1.7988540579113397,True,True,True,up_in_tested,True,CDK7
ENSG00000061455,PRDM6,PR/SET domain 6,MC100_vs_MC1,122.73656409834314,1.0188446305582546,0.3292934270024679,3.0940326985349107,0.0019745572281658,0.016104121393436,True,up_in_MC100,silver,silver,29,1.0188446305582546,1.7930629643799154,True,True,True,up_in_tested,True,PRDM6
ENSG00000174130,TLR6,toll like receptor 6,MC100_vs_MC1,57.91736932147774,-1.4860885329515818,0.480385192305153,-3.0935352645249323,0.0019778704529762,0.0161186483623263,True,up_in_MC1,darkgrey,darkgrey,7,1.4860885329515818,1.7926713789946065,True,True,True,up_in_reference,True,TLR6
ENSG00000288701,PRRC2B,proline rich coiled-coil 2B,MC100_vs_MC1,139.44158998607804,-1.3146661116218712,0.4251337090286455,-3.0923591418465692,0.0019857244798796,0.0161701294526425,True,up_in_MC1,darkgrey,darkgrey,7,1.3146661116218712,1.791286503263465,True,True,True,up_in_reference,True,PRRC2B
ENSG00000162066,AMDHD2,amidohydrolase domain containing 2,MC100_vs_MC1,142.17288491824397,-1.0070012325742594,0.3261176039537836,-3.0878469005217166,0.0020161230884219,0.0163723980928998,True,up_in_MC1,darkgrey,darkgrey,7,1.0070012325742594,1.7858877040800447,True,True,True,up_in_reference,True,AMDHD2
ENSG00000130224,LRCH2,leucine rich repeats and calponin homology domain containing 2,MC100_vs_MC1,101.38523572364062,1.0080353872647632,0.3266220024987089,3.086244587177643,0.0020270200887443,0.0164174583169205,True,up_in_MC100,dimgrey,dimgrey,11,1.0080353872647632,1.7846940776902478,True,True,True,up_in_tested,True,LRCH2
ENSG00000213397,HAUS7,HAUS augmin like complex subunit 7,MC100_vs_MC1,46.47068367685417,-1.5676922566375475,0.508767317291684,-3.0813540951939062,0.0020606143792438,0.0166376992719296,True,up_in_MC1,darkgrey,darkgrey,7,1.5676922566375475,1.7789067298835401,True,True,True,up_in_reference,True,HAUS7
ENSG00000121900,TMEM54,transmembrane protein 54,MC100_vs_MC1,60.64333578077714,1.1820101137922387,0.3841854866838098,3.0766651910644667,0.0020933027832586,0.016837644176349,True,up_in_MC100,dimgrey,dimgrey,11,1.1820101137922387,1.773718672502828,True,True,True,up_in_tested,True,TMEM54
ENSG00000269743,SLC25A53,solute carrier family 25 member 53,MC100_vs_MC1,47.75884827656202,1.5337628924232436,0.4987280105842377,3.075349408641613,0.0021025607603619,0.0168862914196705,True,up_in_MC100,dimgrey,dimgrey,11,1.5337628924232436,1.7724657200454632,True,True,True,up_in_tested,True,SLC25A53
ENSG00000177875,CCDC184,coiled-coil domain containing 184,MC100_vs_MC1,22.88740933840772,-2.1425687536658846,0.7065899915737713,-3.03226592396786,0.0024272526848921,0.0189867104072492,True,up_in_MC1,darkgrey,darkgrey,7,2.1425687536658846,1.7215502735849768,True,True,True,up_in_reference,True,CCDC184
ENSG00000100577,GSTZ1,glutathione S-transferase zeta 1,MC100_vs_MC1,246.57212418168533,-1.0098956878829426,0.3331397965512297,-3.031447153230288,0.0024338452067567,0.0190241347847603,True,up_in_MC1,darkgrey,darkgrey,7,1.0098956878829426,1.7206950857662646,True,True,True,up_in_reference,True,GSTZ1
ENSG00000177058,SLC38A9,solute carrier family 38 member 9,MC100_vs_MC1,107.03241158850444,1.2714307262691815,0.4209540471562976,3.0203551548160017,0.0025247843770304,0.0195605717457563,True,up_in_MC100,dimgrey,dimgrey,11,1.2714307262691815,1.7086184551517891,True,True,True,up_in_tested,True,SLC38A9
ENSG00000164619,BMPER,BMP binding endothelial regulator,MC100_vs_MC1,94.52726389771924,1.1345798811599428,0.3766512544531185,3.012282231230862,0.0025929140185283,0.0199707528469522,True,up_in_MC100,dimgrey,dimgrey,11,1.1345798811599428,1.699605563015414,True,True,True,up_in_tested,True,BMPER
ENSG00000173114,LRRN3,leucine rich repeat neuronal 3,MC100_vs_MC1,73.26397310808547,1.1970045342553657,0.3995914813932342,2.9955707015620905,0.0027393178923996,0.0208691988022714,True,up_in_MC100,silver,silver,29,1.1970045342553657,1.680494223787043,True,True,True,up_in_tested,True,LRRN3
ENSG00000137103,TMEM8B,transmembrane protein 8B,MC100_vs_MC1,191.2028348619728,-1.0166608925973164,0.3399441332054267,-2.990670505211962,0.0027836567611858,0.0211152507458085,True,up_in_MC1,darkgrey,darkgrey,7,1.0166608925973164,1.6754037569161087,True,True,True,up_in_reference,True,TMEM8B
ENSG00000160055,TMEM234,transmembrane protein 234,MC100_vs_MC1,83.26602152084138,1.3099130557740497,0.4387832022911539,2.9853309081436956,0.0028327170255745,0.0213586095872643,True,up_in_MC100,dimgrey,dimgrey,11,1.3099130557740497,1.6704270226281752,True,True,True,up_in_tested,True,TMEM234
ENSG00000146232,NFKBIE,NFKB inhibitor epsilon,MC100_vs_MC1,81.27480114026942,1.2382576289784557,0.4155308331829623,2.9799416315112253,0.0028830331249707,0.021696989633632,True,up_in_MC100,dimgrey,dimgrey,11,1.2382576289784557,1.6636005185106901,True,True,True,up_in_tested,True,NFKBIE
ENSG00000176435,CLEC14A,C-type lectin domain containing 14A,MC100_vs_MC1,35.81995799128561,1.97408402390686,0.6639070424736585,2.9734343780291876,0.0029448736893941,0.0220362845562699,True,up_in_MC100,dimgrey,dimgrey,11,1.97408402390686,1.656861628183818,True,True,True,up_in_tested,True,CLEC14A
ENSG00000139636,LMBR1L,limb development membrane protein 1 like,MC100_vs_MC1,219.98094521565972,-1.0392101154071556,0.3498909414257959,-2.970097228503268,0.0029770550870417,0.0221594498306724,True,up_in_MC1,darkgrey,darkgrey,7,1.0392101154071556,1.6544410263655023,True,True,True,up_in_reference,True,LMBR1L
ENSG00000076984,MAP2K7,mitogen-activated protein kinase kinase 7,MC100_vs_MC1,599.1331046102317,-1.1420608122115143,0.384733628914804,-2.9684455071755993,0.0029931016801551,0.0222372254263898,True,up_in_MC1,darkgrey,darkgrey,7,1.1420608122115143,1.652919401315662,True,True,True,up_in_reference,True,MAP2K7
ENSG00000225528,TMA7B,translation machinery associated 7 homolog B,MC100_vs_MC1,469.1689056775156,-1.0954588860054468,0.3693060018008422,-2.9662634256244806,0.0030144217413886,0.0223029051625525,True,up_in_MC1,darkgrey,darkgrey,7,1.0954588860054468,1.6516385623380212,True,True,True,up_in_reference,True,TMA7B
ENSG00000147400,CETN2,centrin 2,MC100_vs_MC1,480.6697274576952,-1.1534212516618512,0.3888977864126451,-2.9658725041905956,0.0030182558451748,0.0223155795833343,True,up_in_MC1,dimgrey,dimgrey,11,1.1534212516618512,1.6513918291203311,True,True,True,up_in_reference,True,CETN2
ENSG00000198853,RUSC2,RUN and SH3 domain containing 2,MC100_vs_MC1,30.637474203447308,1.495255688900892,0.507403987594652,2.9468741386703523,0.0032100382974186,0.0235186719548337,True,up_in_MC100,silver,silver,29,1.495255688900892,1.6285872055113484,True,True,True,up_in_tested,True,RUSC2
ENSG00000128594,LRRC4,leucine rich repeat containing 4,MC100_vs_MC1,43.367677331833534,-1.7016043144528132,0.5826053311623612,-2.9206809883766884,0.0034926726186042,0.0250657630425203,True,up_in_MC1,gainsboro,gainsboro,13,1.7016043144528132,1.6009190702206053,True,True,True,up_in_reference,True,LRRC4
ENSG00000079482,OPHN1,oligophrenin 1,MC100_vs_MC1,91.95863758618282,1.0884013011849851,0.3741365724152859,2.909101599340244,0.003624690435552,0.0256803825403659,True,up_in_MC100,dimgrey,dimgrey,11,1.0884013011849851,1.590398511213285,True,True,True,up_in_tested,True,OPHN1
ENSG00000185347,TEDC1,tubulin epsilon and delta complex 1,MC100_vs_MC1,172.98163197900092,-1.019365213389934,0.3521766021009087,-2.8944717147843253,0.0037979712567764,0.0265210771958399,True,up_in_MC1,darkgrey,darkgrey,7,1.019365213389934,1.5764088403461318,True,True,True,up_in_reference,True,TEDC1
ENSG00000228474,OST4,"oligosaccharyltransferase complex subunit 4, non-catalytic",MC100_vs_MC1,1300.0159700469806,1.0707003599238112,0.3735567690310107,2.8662319858402223,0.0041538972327367,0.0286390254165292,True,up_in_MC100,dimgrey,dimgrey,11,1.0707003599238112,1.5430417651150594,True,True,True,up_in_tested,True,OST4
ENSG00000197530,MIB2,MIB E3 ubiquitin protein ligase 2,MC100_vs_MC1,161.53455038477665,-1.1298841304982363,0.3957054897171464,-2.8553663263703695,0.0042987214438169,0.0293723933567873,True,up_in_MC1,darkgrey,darkgrey,7,1.1298841304982363,1.5320606643285073,True,True,True,up_in_reference,True,MIB2
ENSG00000142408,CACNG8,calcium voltage-gated channel auxiliary subunit gamma 8,MC100_vs_MC1,73.12115859658559,-1.1138287601303714,0.3908203403894161,-2.849976434237134,0.0043722468446845,0.0297737275423472,True,up_in_MC1,darkgrey,darkgrey,7,1.1138287601303714,1.526166790152347,True,True,True,up_in_reference,True,CACNG8
ENSG00000178773,CPNE7,copine 7,MC100_vs_MC1,517.2973451717615,-1.1086265293391482,0.3905098513974811,-2.838920773373092,0.0045266394434172,0.0305287010155082,True,up_in_MC1,darkgrey,darkgrey,7,1.1086265293391482,1.5152916743714562,True,True,True,up_in_reference,True,CPNE7
ENSG00000173456,RNF26,ring finger protein 26,MC100_vs_MC1,40.773399629478455,1.5120809879758803,0.5331329286587626,2.8362175860716787,0.0045651332826021,0.0306844737152699,True,up_in_MC100,dimgrey,dimgrey,11,1.5120809879758803,1.5130813211176826,True,True,True,up_in_tested,True,RNF26
ENSG00000158164,TMSB15A,thymosin beta 15A,MC100_vs_MC1,74.35869885290872,1.0944143916731173,0.3864667651542883,2.8318460741021205,0.0046280121575639,0.031013577012567,True,up_in_MC100,silver,silver,29,1.0944143916731173,1.5084481406562746,True,True,True,up_in_tested,True,TMSB15A
ENSG00000164941,INTS8,integrator complex subunit 8,MC100_vs_MC1,49.24111661083262,1.4281149429988165,0.5051836695852654,2.8269222244876575,0.0046997741036978,0.031314960953138,True,up_in_MC100,dimgrey,dimgrey,11,1.4281149429988165,1.5042481254874147,True,True,True,up_in_tested,True,INTS8
ENSG00000189050,RNFT1,"ring finger protein, transmembrane 1",MC100_vs_MC1,36.06011112647956,1.9009675039198264,0.6763921916718378,2.810451580201136,0.0049472032248161,0.0325512977662859,True,up_in_MC100,dimgrey,dimgrey,11,1.9009675039198264,1.4874316921495077,True,True,True,up_in_tested,True,RNFT1
ENSG00000180998,GPR137C,G protein-coupled receptor 137C,MC100_vs_MC1,39.70020025434426,1.3803206676670416,0.492336998006974,2.803609465172652,0.0050534074683744,0.0330294348620786,True,up_in_MC100,dimgrey,dimgrey,11,1.3803206676670416,1.4810988570800205,True,True,True,up_in_tested,True,GPR137C
