gene_id,gene_symbol,gene_name,contrast,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction,dynamic_module,module,module_label,abs_log2FoldChange,is_priority_contrast,is_deg_priority,regulation,string_gene_label
ENSG00000129245,FXR2,FMR1 autosomal homolog 2,MC100_vs_MC1,1798.556600262563,-1.1493089868120694,0.1677754674178903,-6.850280344917195,7.370540316028765e-12,4.562364455621805e-09,True,up_in_MC1,darkgrey,darkgrey,7,1.1493089868120694,True,True,down_in_tested,FXR2
ENSG00000125844,RRBP1,ribosome binding protein 1,MC100_vs_MC1,6798.541616970312,-1.154899948168559,0.1701315225808142,-6.788277273072481,1.1348039939975779e-11,6.634190238242506e-09,True,up_in_MC1,dimgrey,dimgrey,10,1.154899948168559,True,True,down_in_tested,RRBP1
ENSG00000153140,CETN3,centrin 3,MC100_vs_MC1,3844.045427066833,-1.5958227129028706,0.235648834527705,-6.772037366962877,1.2698132993416132e-11,7.032760709985156e-09,True,up_in_MC1,dimgrey,dimgrey,10,1.5958227129028706,True,True,down_in_tested,CETN3
ENSG00000070614,NDST1,N-deacetylase and N-sulfotransferase 1,MC100_vs_MC1,4072.7930544885858,-1.1066610058542146,0.1641663553288489,-6.74109505347434,1.571973199889698e-11,7.788464232700058e-09,True,up_in_MC1,darkgrey,darkgrey,7,1.1066610058542146,True,True,down_in_tested,NDST1
ENSG00000051128,HOMER3,homer scaffold protein 3,MC100_vs_MC1,1973.4135357741288,-1.251795650726758,0.1860157787290666,-6.72951326645256,1.7023156642792108e-11,7.788464232700058e-09,True,up_in_MC1,dimgrey,dimgrey,10,1.251795650726758,True,True,down_in_tested,HOMER3
ENSG00000122565,CBX3,chromobox 3,MC100_vs_MC1,10607.247831257297,-1.0770858747489371,0.1605691796953923,-6.707924128355282,1.974125204117574e-11,8.309487809171693e-09,True,up_in_MC1,dimgrey,dimgrey,10,1.0770858747489371,True,True,down_in_tested,CBX3
ENSG00000136295,TTYH3,tweety family member 3,MC100_vs_MC1,2235.948871934839,-1.0004258543005808,0.150300901667292,-6.656153377676575,2.810869266222228e-11,1.13764528032525e-08,True,up_in_MC1,darkgrey,darkgrey,7,1.0004258543005808,True,True,down_in_tested,TTYH3
ENSG00000198858,R3HDM4,R3H domain containing 4,MC100_vs_MC1,583.7607344761011,-1.6499154024875988,0.2497693137656008,-6.605757038816958,3.954910530537633e-11,1.5413897597350933e-08,True,up_in_MC1,darkgrey,darkgrey,7,1.6499154024875988,True,True,down_in_tested,R3HDM4
ENSG00000134419,RPS15A,ribosomal protein S15a,MC100_vs_MC1,4715.482206051732,1.1005439542290745,0.1668820739496604,6.594740394711601,4.260006251808073e-11,1.5992769405270956e-08,True,up_in_MC100,dimgrey,dimgrey,10,1.1005439542290745,True,True,up_in_tested,RPS15A
ENSG00000159202,UBE2Z,ubiquitin conjugating enzyme E2 Z,MC100_vs_MC1,2393.4921894892345,-1.2746049503678356,0.1939566967156749,-6.571595474407904,4.977895114197366e-11,1.689754525377383e-08,True,up_in_MC1,dimgrey,dimgrey,10,1.2746049503678356,True,True,down_in_tested,UBE2Z
ENSG00000172663,TMEM134,transmembrane protein 134,MC100_vs_MC1,402.3700132532575,-1.008632907175773,0.1583616223870551,-6.369175132031365,1.900475050248769e-10,5.405053771288594e-08,True,up_in_MC1,darkgrey,darkgrey,7,1.008632907175773,True,True,down_in_tested,TMEM134
ENSG00000061273,HDAC7,histone deacetylase 7,MC100_vs_MC1,1923.7948743669504,-1.2258839027415491,0.1930250421157801,-6.350906023925333,2.140504495172448e-10,5.92750757965781e-08,True,up_in_MC1,dimgrey,dimgrey,10,1.2258839027415491,True,True,down_in_tested,HDAC7
ENSG00000114902,SPCS1,signal peptidase complex subunit 1,MC100_vs_MC1,1293.3888169478278,1.1017027917344175,0.1736175503576324,6.345572722717462,2.2159948572659855e-10,5.979208687951276e-08,True,up_in_MC100,dimgrey,dimgrey,10,1.1017027917344175,True,True,up_in_tested,SPCS1
ENSG00000011405,PIK3C2A,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,MC100_vs_MC1,1098.6657039290528,-1.0692523509275995,0.168807509014187,-6.334151585861841,2.3865079817779643e-10,6.278305873062379e-08,True,up_in_MC1,darkgrey,darkgrey,7,1.0692523509275995,True,True,down_in_tested,PIK3C2A
ENSG00000162385,MAGOH,"mago homolog, exon junction complex subunit",MC100_vs_MC1,1381.4018831955664,-1.352796296332317,0.2159312380756528,-6.264940211468414,3.729684819615959e-10,9.34463651352827e-08,True,up_in_MC1,darkgrey,darkgrey,7,1.352796296332317,True,True,down_in_tested,MAGOH
ENSG00000125746,EML2,EMAP like 2,MC100_vs_MC1,1368.2437222800636,-1.9515912678453893,0.3155289606026032,-6.185141497370648,6.204678992489212e-10,1.5044729670032894e-07,True,up_in_MC1,dimgrey,dimgrey,10,1.9515912678453893,True,True,down_in_tested,EML2
ENSG00000100591,AHSA1,activator of HSP90 ATPase activity 1,MC100_vs_MC1,2412.32067618474,-1.1152381278208408,0.180372568341828,-6.182969716921302,6.29067856582198e-10,1.5044729670032894e-07,True,up_in_MC1,darkgrey,darkgrey,7,1.1152381278208408,True,True,down_in_tested,AHSA1
ENSG00000071243,ING3,inhibitor of growth family member 3,MC100_vs_MC1,589.3063013994245,-1.1922453449714627,0.1933263001041213,-6.167010615365553,6.959308736843755e-10,1.592017518213193e-07,True,up_in_MC1,gainsboro,gainsboro,12,1.1922453449714627,True,True,down_in_tested,ING3
ENSG00000164896,FASTK,Fas activated serine/threonine kinase,MC100_vs_MC1,1819.0409885827448,-1.228173635245043,0.1994169061036949,-6.158824039755205,7.328710021219806e-10,1.640851394750979e-07,True,up_in_MC1,darkgrey,darkgrey,7,1.228173635245043,True,True,down_in_tested,FASTK
ENSG00000118900,UBN1,ubinuclein 1,MC100_vs_MC1,2810.6037820954302,-1.0445228219395533,0.1700403714561928,-6.142793108451023,8.10828661660012e-10,1.7775729180517305e-07,True,up_in_MC1,darkgrey,darkgrey,7,1.0445228219395533,True,True,down_in_tested,UBN1
ENSG00000147604,RPL7,ribosomal protein L7,MC100_vs_MC1,3941.196427552164,1.1111802731455074,0.182017912559395,6.104785279212086,1.029389742375304e-09,2.005975603521357e-07,True,up_in_MC100,dimgrey,dimgrey,10,1.1111802731455074,True,True,up_in_tested,RPL7
ENSG00000107949,BCCIP,BRCA2 and CDKN1A interacting protein,MC100_vs_MC1,1416.0376483098114,-1.3188247712846195,0.2185977438888839,-6.033112454971151,1.608314089170358e-09,2.86852358649825e-07,True,up_in_MC1,gainsboro,gainsboro,12,1.3188247712846195,True,True,down_in_tested,BCCIP
ENSG00000030582,GRN,granulin precursor,MC100_vs_MC1,3583.315617995248,-1.362596979962607,0.2263072460701863,-6.021004645781492,1.7333778255866e-09,3.040055809774632e-07,True,up_in_MC1,darkgrey,darkgrey,7,1.362596979962607,True,True,down_in_tested,GRN
ENSG00000143742,SRP9,signal recognition particle 9,MC100_vs_MC1,780.4455517808592,1.240733046514638,0.206413048795644,6.010923503886645,1.844694400200058e-09,3.182249044804133e-07,True,up_in_MC100,dimgrey,dimgrey,10,1.240733046514638,True,True,up_in_tested,SRP9
ENSG00000145425,RPS3A,ribosomal protein S3A,MC100_vs_MC1,2692.3438674236004,1.072278644345266,0.1795632744037641,5.971592174990925,2.349492546398241e-09,3.924398423134712e-07,True,up_in_MC100,dimgrey,dimgrey,10,1.072278644345266,True,True,up_in_tested,RPS3A
ENSG00000185112,FAM43A,family with sequence similarity 43 member A,MC100_vs_MC1,1161.6775496484256,-1.1085285208524485,0.1869966167250098,-5.928067257401821,3.0652095822546187e-09,4.887151580918993e-07,True,up_in_MC1,darkgrey,darkgrey,7,1.1085285208524485,True,True,down_in_tested,FAM43A
ENSG00000110492,MDK,midkine,MC100_vs_MC1,141.0698473189035,1.6222518300231277,0.2739651234071296,5.921380830699235,3.1924960398354647e-09,5.014124750326657e-07,True,up_in_MC100,dimgrey,dimgrey,10,1.6222518300231277,True,True,up_in_tested,MDK
ENSG00000214357,NEURL1B,neuralized E3 ubiquitin protein ligase 1B,MC100_vs_MC1,1332.745787913101,-1.1292665990039563,0.1965236395623159,-5.74621252445244,9.126458635826613e-09,1.3077548635157135e-06,True,up_in_MC1,dimgrey,dimgrey,10,1.1292665990039563,True,True,down_in_tested,NEURL1B
ENSG00000183258,DDX41,DEAD-box helicase 41,MC100_vs_MC1,984.5440202757154,-1.0058897724834277,0.175080169625924,-5.745309560943479,9.175297063471563e-09,1.3077548635157135e-06,True,up_in_MC1,darkgrey,darkgrey,7,1.0058897724834277,True,True,down_in_tested,DDX41
ENSG00000184752,NDUFA12,NADH:ubiquinone oxidoreductase subunit A12,MC100_vs_MC1,1321.7087687647838,1.1060141228707114,0.1925203500823254,5.744920588383297,9.196413560787114e-09,1.3077548635157135e-06,True,up_in_MC100,dimgrey,dimgrey,10,1.1060141228707114,True,True,up_in_tested,NDUFA12
ENSG00000133895,MEN1,menin 1,MC100_vs_MC1,749.3106295153898,-1.0094308674806916,0.1761034587304923,-5.732033173894207,9.923385728314142e-09,1.3923171735873296e-06,True,up_in_MC1,darkgrey,darkgrey,7,1.0094308674806916,True,True,down_in_tested,MEN1
ENSG00000221823,PPP3R1,"protein phosphatase 3 regulatory subunit B, alpha",MC100_vs_MC1,3062.339934357226,-1.0125979113236805,0.1772727954690384,-5.71208858440175,1.1159796688524318e-08,1.5451913230702815e-06,True,up_in_MC1,darkgrey,darkgrey,7,1.0125979113236805,True,True,down_in_tested,PPP3R1
ENSG00000261221,ZNF865,zinc finger protein 865,MC100_vs_MC1,308.60479211925525,-1.7488782466131734,0.3072216062021404,-5.692562669119296,1.2514664114217657e-08,1.6669849427077518e-06,True,up_in_MC1,darkgrey,darkgrey,7,1.7488782466131734,True,True,down_in_tested,ZNF865
ENSG00000108604,SMARCD2,SWI/SNF related BAF chromatin remodeling complex subunit D2,MC100_vs_MC1,1067.6333582283112,-1.2226171408139743,0.2156418284005144,-5.669665991438318,1.4307617277655377e-08,1.858753785342809e-06,True,up_in_MC1,darkgrey,darkgrey,7,1.2226171408139743,True,True,down_in_tested,SMARCD2
ENSG00000104805,NUCB1,nucleobindin 1,MC100_vs_MC1,1131.8030812993472,-1.010784891023944,0.1786973717470216,-5.656406029602339,1.5457554662950197e-08,1.922823546682929e-06,True,up_in_MC1,darkgrey,darkgrey,7,1.010784891023944,True,True,down_in_tested,NUCB1
ENSG00000126457,PRMT1,protein arginine methyltransferase 1,MC100_vs_MC1,4517.070418965891,-1.370748639801013,0.2429305228310919,-5.642554191323606,1.6754577552065755e-08,1.9859082247175107e-06,True,up_in_MC1,darkgrey,darkgrey,7,1.370748639801013,True,True,down_in_tested,PRMT1
ENSG00000157227,MMP14,matrix metallopeptidase 14,MC100_vs_MC1,7895.618269411,-1.191631414569249,0.2127215682560164,-5.601836355094406,2.1209274464149004e-08,2.479835502069333e-06,True,up_in_MC1,dimgrey,dimgrey,10,1.191631414569249,True,True,down_in_tested,MMP14
ENSG00000197632,SERPINB2,serpin family B member 2,MC100_vs_MC1,1916.626143706416,1.102942359909651,0.1981566764899395,5.566011599743639,2.6063590116154405e-08,2.917735731832902e-06,True,up_in_MC100,mistyrose,mistyrose,17,1.102942359909651,True,True,up_in_tested,SERPINB2
ENSG00000111875,ASF1A,anti-silencing function 1A histone chaperone,MC100_vs_MC1,194.0957574042168,1.395819246646102,0.2513604585459044,5.553058164839368,2.80714616784214e-08,3.109431486758193e-06,True,up_in_MC100,dimgrey,dimgrey,10,1.395819246646102,True,True,up_in_tested,ASF1A
ENSG00000182742,HOXB4,homeobox B4,MC100_vs_MC1,470.7170575356244,-1.368159608187011,0.2472844467527159,-5.532736191674718,3.152734736778313e-08,3.3853293505222644e-06,True,up_in_MC1,dimgrey,dimgrey,10,1.368159608187011,True,True,down_in_tested,HOXB4
ENSG00000175137,SH3BP5L,SH3 binding domain protein 5 like,MC100_vs_MC1,2125.071458533305,-1.8598094670950187,0.3364798292351121,-5.527253955527581,3.252819429169678e-08,3.457517055873992e-06,True,up_in_MC1,darkgrey,darkgrey,7,1.8598094670950187,True,True,down_in_tested,SH3BP5L
ENSG00000241685,ARPC1A,actin related protein 2/3 complex subunit 1A,MC100_vs_MC1,1501.9652323913397,1.0337414767083608,0.1877315350768605,5.506488168251163,3.6606255402012434e-08,3.813936887082938e-06,True,up_in_MC100,dimgrey,dimgrey,10,1.0337414767083608,True,True,up_in_tested,ARPC1A
ENSG00000124532,MRS2,magnesium transporter MRS2,MC100_vs_MC1,204.4235532884226,1.3239557633360792,0.2419946887027256,5.47101165911319,4.474738556919887e-08,4.5716188188803856e-06,True,up_in_MC100,mistyrose,mistyrose,17,1.3239557633360792,True,True,up_in_tested,MRS2
ENSG00000196712,NF1,neurofibromin 1,MC100_vs_MC1,660.1743600950936,-1.4682464832534288,0.2688151828373726,-5.461917990479302,4.7101767625447695e-08,4.765883660794097e-06,True,up_in_MC1,gainsboro,gainsboro,12,1.4682464832534288,True,True,down_in_tested,NF1
ENSG00000161800,RACGAP1,Rac GTPase activating protein 1,MC100_vs_MC1,514.977000500383,1.1139125105059624,0.204575438360874,5.444996327178851,5.180645457944553e-08,5.143012467353824e-06,True,up_in_MC100,dimgrey,dimgrey,10,1.1139125105059624,True,True,up_in_tested,RACGAP1
ENSG00000147669,POLR2K,"RNA polymerase II, I and III subunit K",MC100_vs_MC1,729.983766425069,1.0562672279595413,0.194689618211563,5.425390617447968,5.782793453084254e-08,5.6533872941075865e-06,True,up_in_MC100,dimgrey,dimgrey,10,1.0562672279595413,True,True,up_in_tested,POLR2K
ENSG00000276043,UHRF1,ubiquitin like with PHD and ring finger domains 1,MC100_vs_MC1,378.2267851837393,1.3295370636033927,0.2457098045334816,5.411005336672365,6.267190412988865e-08,6.050426120723103e-06,True,up_in_MC100,dimgrey,dimgrey,10,1.3295370636033927,True,True,up_in_tested,UHRF1
ENSG00000008256,CYTH3,cytohesin 3,MC100_vs_MC1,716.393995073147,-1.0521981592092664,0.1951727700054587,-5.391111471030706,7.00232189971162e-08,6.579056549166549e-06,True,up_in_MC1,darkgrey,darkgrey,7,1.0521981592092664,True,True,down_in_tested,CYTH3
ENSG00000162961,DPY30,dpy-30 histone methyltransferase complex regulatory subunit,MC100_vs_MC1,643.5121242559188,1.2454882825568834,0.2320271254956132,5.367856365485296,7.967796638727577e-08,7.290880350376548e-06,True,up_in_MC100,dimgrey,dimgrey,10,1.2454882825568834,True,True,up_in_tested,DPY30
ENSG00000167766,ZNF83,zinc finger protein 83,MC100_vs_MC1,202.31520076808945,1.5543324145995852,0.2915549829304116,5.331181099966224,9.757605019472525e-08,8.556606468325779e-06,True,up_in_MC100,dimgrey,dimgrey,10,1.5543324145995852,True,True,up_in_tested,ZNF83
ENSG00000105438,KDELR1,KDEL endoplasmic reticulum protein retention receptor 1,MC100_vs_MC1,13986.521304495089,-1.2196054293588348,0.2303939619701528,-5.293565069716681,1.1995453189447768e-07,1.0098252313004708e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.2196054293588348,True,True,down_in_tested,KDELR1
ENSG00000177954,RPS27,ribosomal protein S27,MC100_vs_MC1,11551.325631239146,1.177902369901619,0.2227806564332981,5.287273988503977,1.241526118348415e-07,1.0362428048793224e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.177902369901619,True,True,up_in_tested,RPS27
ENSG00000130513,GDF15,growth differentiation factor 15,MC100_vs_MC1,1647.6644568469526,-1.3290112908760652,0.2515878167363751,-5.282494629971142,1.2743657210798266e-07,1.0476680064783603e-05,True,up_in_MC1,dimgrey,dimgrey,10,1.3290112908760652,True,True,down_in_tested,GDF15
ENSG00000168056,LTBP3,latent transforming growth factor beta binding protein 3,MC100_vs_MC1,337.2377293925992,-1.4027039145767743,0.2675777068030233,-5.242230121993576,1.5864733543750485e-07,1.2647317506127753e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.4027039145767743,True,True,down_in_tested,LTBP3
ENSG00000186577,SMIM29,small integral membrane protein 29,MC100_vs_MC1,1483.383110079552,-1.0813999971685035,0.2071553546300483,-5.220236759507079,1.7869453702278337e-07,1.3826489802137864e-05,True,up_in_MC1,dimgrey,dimgrey,10,1.0813999971685035,True,True,down_in_tested,SMIM29
ENSG00000060491,OGFR,opioid growth factor receptor,MC100_vs_MC1,631.4295053293737,-1.1221679677315657,0.2159852069564529,-5.195577898804052,2.040848532069422e-07,1.479896000639352e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.1221679677315657,True,True,down_in_tested,OGFR
ENSG00000117118,SDHB,succinate dehydrogenase complex iron sulfur subunit B,MC100_vs_MC1,247.34833922582425,1.5448419933330872,0.2982572856943268,5.17956163161875,2.224079246746765e-07,1.5921078852732116e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.5448419933330872,True,True,up_in_tested,SDHB
ENSG00000107371,EXOSC3,exosome component 3,MC100_vs_MC1,385.9666994861553,1.1978974522867805,0.2321597001431422,5.159799274155657,2.472147490262709e-07,1.7277083736728967e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.1978974522867805,True,True,up_in_tested,EXOSC3
ENSG00000009830,POMT2,protein O-mannosyltransferase 2,MC100_vs_MC1,1252.707277740876,-1.0053251516978825,0.1949048120868756,-5.158031456143704,2.495597004640124e-07,1.7277083736728967e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.0053251516978825,True,True,down_in_tested,POMT2
ENSG00000107679,PLEKHA1,pleckstrin homology domain containing A1,MC100_vs_MC1,222.9981546159181,-1.0809828504830896,0.2097332547107457,-5.154084181709431,2.548734357052561e-07,1.7529628522394837e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.0809828504830896,True,True,down_in_tested,PLEKHA1
ENSG00000167110,GOLGA2,golgin A2,MC100_vs_MC1,3611.0617355282666,-1.3457685223596394,0.2615075978467587,-5.146192819790455,2.658261891064868e-07,1.7931339666458722e-05,True,up_in_MC1,dimgrey,dimgrey,10,1.3457685223596394,True,True,down_in_tested,GOLGA2
ENSG00000142459,EVI5L,ecotropic viral integration site 5 like,MC100_vs_MC1,457.29566487870215,-1.050163842723935,0.2046279753325236,-5.132063888221551,2.865821819004382e-07,1.8966693711561703e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.050163842723935,True,True,down_in_tested,EVI5L
ENSG00000198909,MAP3K3,mitogen-activated protein kinase kinase kinase 3,MC100_vs_MC1,816.7970858781346,-1.170087508524413,0.2282392765287063,-5.126582621187232,2.950486094982056e-07,1.923104599216635e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.170087508524413,True,True,down_in_tested,MAP3K3
ENSG00000149503,INCENP,inner centromere protein,MC100_vs_MC1,667.7862713408043,-1.1036109638300944,0.2154439719692286,-5.122496367583312,3.015169062859901e-07,1.923104599216635e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.1036109638300944,True,True,down_in_tested,INCENP
ENSG00000177352,CCDC71,coiled-coil domain containing 71,MC100_vs_MC1,392.60740839049714,-1.5506949451138452,0.3027424110539704,-5.122159593415539,3.0205606497164373e-07,1.923104599216635e-05,True,up_in_MC1,dimgrey,dimgrey,10,1.5506949451138452,True,True,down_in_tested,CCDC71
ENSG00000125755,SYMPK,symplekin scaffold protein,MC100_vs_MC1,1656.894244184699,-1.4061328083823357,0.2746240858480842,-5.120209336482511,3.051966816204296e-07,1.923104599216635e-05,True,up_in_MC1,dimgrey,dimgrey,10,1.4061328083823357,True,True,down_in_tested,SYMPK
ENSG00000117362,APH1A,aph-1A gamma-secretase subunit,MC100_vs_MC1,6307.534904926882,-1.3896380723564845,0.2716540127439494,-5.115470440947631,3.12959956872582e-07,1.9486849858995148e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.3896380723564845,True,True,down_in_tested,APH1A
ENSG00000242485,MRPL20,mitochondrial ribosomal protein L20,MC100_vs_MC1,385.0644083570815,1.4996542330929217,0.296018783314145,5.066077957294482,4.060956618856731e-07,2.397907588990973e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.4996542330929217,True,True,up_in_tested,MRPL20
ENSG00000099817,POLR2E,"RNA polymerase II, I and III subunit E",MC100_vs_MC1,6455.851116312432,-1.2146662628056264,0.2414664712105948,-5.030372360667235,4.895281876140452e-07,2.7297638043972348e-05,True,up_in_MC1,dimgrey,dimgrey,10,1.2146662628056264,True,True,down_in_tested,POLR2E
ENSG00000168476,REEP4,receptor accessory protein 4,MC100_vs_MC1,1033.3185259305476,-1.0680965790676062,0.2129006493388542,-5.016877977519062,5.251789919276671e-07,2.8934337864161468e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.0680965790676062,True,True,down_in_tested,REEP4
ENSG00000105221,AKT2,AKT serine/threonine kinase 2,MC100_vs_MC1,8758.062940454047,-1.0407956700325756,0.2085403106619839,-4.990860839943635,6.011079394347821e-07,3.2456135297089656e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.0407956700325756,True,True,down_in_tested,AKT2
ENSG00000183779,ZNF703,zinc finger protein 703,MC100_vs_MC1,1408.5298647571155,-1.3410634000996349,0.2690187054154641,-4.985019157045374,6.195567401698364e-07,3.326324273881219e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.3410634000996349,True,True,down_in_tested,ZNF703
ENSG00000129473,BCL2L2,BCL2 like 2,MC100_vs_MC1,388.0488575437335,1.0925230580076906,0.2193520719077364,4.980682646422532,6.336037049524239e-07,3.384472988433684e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.0925230580076906,True,True,up_in_tested,BCL2L2
ENSG00000100241,SBF1,SET binding factor 1,MC100_vs_MC1,1328.8795923843836,-1.357833185832482,0.2734398853831926,-4.965746617139064,6.843726208191215e-07,3.556471277524456e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.357833185832482,True,True,down_in_tested,SBF1
ENSG00000115457,IGFBP2,insulin like growth factor binding protein 2,MC100_vs_MC1,121.42992210781009,-2.044990975746173,0.4118595785737663,-4.9652626335116405,6.860816015750876e-07,3.556471277524456e-05,True,up_in_MC1,darkgrey,darkgrey,7,2.044990975746173,True,True,down_in_tested,IGFBP2
ENSG00000136942,RPL35,ribosomal protein L35,MC100_vs_MC1,5844.396206846112,1.2373144687855295,0.2514221162756593,4.921263439803908,8.598729288743654e-07,4.149165622150297e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.2373144687855295,True,True,up_in_tested,RPL35
ENSG00000140545,MFGE8,milk fat globule EGF and factor V/VIII domain containing,MC100_vs_MC1,4805.134268034134,-1.2424226748524156,0.2525024364018558,-4.920438363117847,8.635059120506653e-07,4.149165622150297e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.2424226748524156,True,True,down_in_tested,MFGE8
ENSG00000166851,PLK1,polo like kinase 1,MC100_vs_MC1,218.0474246819525,1.6380745663257577,0.3333102394418227,4.914564188213825,8.898016992769422e-07,4.2177402168879565e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.6380745663257577,True,True,up_in_tested,PLK1
ENSG00000101311,FERMT1,FERM domain containing kindlin 1,MC100_vs_MC1,352.4941487437559,-1.0967946605804566,0.2235114374794325,-4.907107542008373,9.242935834386492e-07,4.361588062118792e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.0967946605804566,True,True,down_in_tested,FERMT1
ENSG00000153989,NUS1,NUS1 dehydrodolichyl diphosphate synthase subunit,MC100_vs_MC1,315.92517559991984,1.0246065392078456,0.209440495235909,4.8921128555094,9.975921152453326e-07,4.604237644178349e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.0246065392078456,True,True,up_in_tested,NUS1
ENSG00000114315,HES1,hes family bHLH transcription factor 1,MC100_vs_MC1,507.36616844999145,1.1688695673761178,0.2403177132914958,4.863851071844737,1.1512354867924324e-06,5.155085543624156e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.1688695673761178,True,True,up_in_tested,HES1
ENSG00000140044,JDP2,Jun dimerization protein 2,MC100_vs_MC1,454.9777436209288,-1.1153662820902606,0.2293698074165557,-4.862742375088006,1.157704852629063e-06,5.162088205176114e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.1153662820902606,True,True,down_in_tested,JDP2
ENSG00000153037,SRP19,signal recognition particle 19,MC100_vs_MC1,594.879430575105,1.0369095394481458,0.2138897029180023,4.847870305592316,1.2479393966472722e-06,5.4945883978741616e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.0369095394481458,True,True,up_in_tested,SRP19
ENSG00000100316,RPL3,ribosomal protein L3,MC100_vs_MC1,6857.158650902624,1.1753651131380665,0.2429461457602648,4.837965671198164,1.3117478980333868e-06,5.6804621938293536e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.1753651131380665,True,True,up_in_tested,RPL3
ENSG00000089159,PXN,paxillin,MC100_vs_MC1,208.90833122203944,1.146640496884698,0.2403028188232817,4.771648133382636,1.827245180387809e-06,7.660598021203551e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.146640496884698,True,True,up_in_tested,PXN
ENSG00000140740,UQCRC2,ubiquinol-cytochrome c reductase core protein 2,MC100_vs_MC1,159.4750493155976,1.7309320009413398,0.3652522090843111,4.73900487906916,2.147703337788541e-06,8.593263202870275e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.7309320009413398,True,True,up_in_tested,UQCRC2
ENSG00000178988,MRFAP1L1,Morf4 family associated protein 1 like 1,MC100_vs_MC1,3528.30973694977,-1.4809922752345452,0.3129192305737108,-4.732826015580033,2.2141526931741992e-06,8.759221349726353e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.4809922752345452,True,True,down_in_tested,MRFAP1L1
ENSG00000140990,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10,MC100_vs_MC1,504.0326453880832,1.385884873462546,0.2936485099424915,4.719536542970912,2.363825804391777e-06,9.24704049799802e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.385884873462546,True,True,up_in_tested,NDUFB10
ENSG00000042493,CAPG,"capping actin protein, gelsolin like",MC100_vs_MC1,694.3142534800105,-1.02693818102818,0.2179253482313246,-4.71233929124252,2.448891944945857e-06,9.509110677736256e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.02693818102818,True,True,down_in_tested,CAPG
ENSG00000163399,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,MC100_vs_MC1,177.0558103439188,-1.4829406176164623,0.314786941343599,-4.710934358607303,2.4658365503683767e-06,9.539705154237658e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.4829406176164623,True,True,down_in_tested,ATP1A1
ENSG00000169221,TBC1D10B,TBC1 domain family member 10B,MC100_vs_MC1,193.0491506428542,1.34938535577506,0.2866638470453253,4.707204517358286,2.511369201047878e-06,9.618258488309864e-05,True,up_in_MC100,dimgrey,dimgrey,10,1.34938535577506,True,True,up_in_tested,TBC1D10B
ENSG00000108344,PSMD3,"proteasome 26S subunit, non-ATPase 3",MC100_vs_MC1,4453.2804619755925,-1.4253318186392694,0.3029228420375464,-4.705263588087568,2.535381590140825e-06,9.666601620670976e-05,True,up_in_MC1,dimgrey,dimgrey,10,1.4253318186392694,True,True,down_in_tested,PSMD3
ENSG00000143537,ADAM15,ADAM metallopeptidase domain 15,MC100_vs_MC1,665.6389334399972,-1.6805388923912936,0.3589707329765247,-4.681548488525928,2.8471603217676765e-06,0.0001070023859498,True,up_in_MC1,dimgrey,dimgrey,10,1.6805388923912936,True,True,down_in_tested,ADAM15
ENSG00000109971,HSPA8,heat shock protein family A (Hsp70) member 8,MC100_vs_MC1,6836.506102924423,1.140907647399845,0.243902297136337,4.677724075563331,2.9007651453988245e-06,0.0001086290093417,True,up_in_MC100,dimgrey,dimgrey,10,1.140907647399845,True,True,up_in_tested,HSPA8
