,particle_size_um,concentration_gL,is_100nm,group_MA1,group_MA100,group_MB1,group_MB100,group_MC1,group_MC100,group_MD1
ME_gainsboro,0.5934073221723477,0.6932152267265637,0.5934073221723477,0.9552002648143498,0.10308204296635416,0.06250522571200406,0.9863818815536035,0.7167765455192483,0.9661348870252963,0.9083005409971453
ME_indianred,0.7331959097856713,0.8433143434134178,0.7331959097856713,0.9552002648143498,0.8613950585624353,0.8400275357792396,0.9863818815536035,0.23684108829915612,0.9661348870252963,0.9083005409971453
ME_lightsalmon,0.7171403364285573,0.7944407629132736,0.7171403364285573,0.9552002648143498,0.7078204058637303,0.23471381028053703,0.9863818815536035,0.7167765455192483,0.9661348870252963,0.8652998334269838
ME_linen,0.9488644975212241,0.9582423822650646,0.9488644975212246,0.9552002648143498,0.854920148791745,0.8465092258257775,0.9863818815536035,0.7167765455192483,0.9661348870252963,0.7603223444656613
ME_maroon,0.7758491174660362,0.8433143434134178,0.7758491174660352,0.9552002648143498,0.9288693945958256,0.09112101722445293,0.9863818815536035,0.7167765455192483,0.9661348870252963,0.8652998334269838
ME_mistyrose,0.5170760835223682,0.9582423822650646,0.5170760835223682,0.9552002648143498,0.7078204058637303,0.0998203295619041,0.9863818815536035,0.5269112412488804,0.22189630129911672,0.8652998334269838
ME_navajowhite,0.8818015346411069,0.9280083521994605,0.8818015346411069,0.9552002648143498,0.9725113046532197,0.8503703444525655,0.9863818815536035,0.7167765455192483,0.9661348870252963,0.8652998334269838
ME_orangered,0.1991532446697762,0.8533997039093295,0.1991532446697762,0.9552002648143498,0.19775376817654397,0.11679714456283265,0.9863818815536035,0.8086679099799439,0.9661348870252963,0.7603223444656613
ME_peachpuff,0.9436028788705433,0.8109048940193171,0.9436028788705433,0.9552002648143498,0.7078204058637303,0.5147100464944311,0.9863818815536035,0.5191626610193886,0.9661348870252963,0.23958422761817286
ME_peru,0.9333379896455706,0.838153869613997,0.9333379896455706,0.9552002648143498,0.7078204058637303,0.6005155544291438,0.9863818815536035,0.7167765455192483,0.9661348870252963,0.9083005409971453
ME_red,0.5867679269025496,0.7944407629132736,0.5867679269025496,0.9552002648143498,0.1270377968704494,0.8400275357792396,0.9863818815536035,0.704604863496708,0.9661348870252963,0.048302129191238906
ME_saddlebrown,0.7331959097856713,0.8097169718156262,0.7331959097856713,0.9552002648143498,0.8613950585624353,0.7707461104828636,0.9863818815536035,0.5191626610193886,0.9661348870252963,0.8652998334269838
ME_sandybrown,0.7898183164733839,0.9582423822650646,0.7898183164733839,0.9552002648143498,0.19775376817654397,0.8400275357792396,0.9863818815536035,0.5556777189667411,0.9661348870252963,0.9083005409971453
ME_seashell,0.836410832303147,0.9582423822650646,0.8364108323031454,0.9552002648143498,0.46803484092825304,0.8400275357792396,0.9863818815536035,0.5191626610193886,0.9661348870252963,0.8652998334269838
ME_sienna,0.8818015346411069,0.8433143434134178,0.8818015346411069,0.9552002648143498,0.9805459939314773,0.8400275357792396,0.9863818815536035,0.8086679099799439,0.9661348870252963,0.9083005409971453
ME_tan,0.7171403364285573,0.7944407629132736,0.7171403364285573,0.9552002648143498,0.6363793978287313,0.8400275357792396,0.9863818815536035,0.3517944772284261,0.9661348870252963,0.8652998334269838
ME_white,0.7331959097856713,0.8433143434134178,0.7331959097856713,0.9552002648143498,0.7078204058637303,0.8739474521480284,0.9863818815536035,0.5191626610193886,0.9661348870252963,0.08215832760903868
